codepoint,value,subnormal
0x0667,0x1.338p+1, 
0x0668,0x1.34p+1, 
0x0669,0x1.348p+1, 
0x066a,0x1.35p+1, 
0x066b,0x1.358p+1, 
0x066c,0x1.36p+1, 
0x066d,0x1.368p+1, 
0x066e,0x1.37p+1, 
0x066f,0x1.378p+1, 
0x0670,0x1.38p+1, 
0x0671,0x1.388p+1, 
0x0672,0x1.39p+1, 
0x0673,0x1.398p+1, 
0x0674,0x1.3ap+1, 
0x0675,0x1.3a8p+1, 
0x0676,0x1.3bp+1, 
0x0677,0x1.3b8p+1, 
0x0678,0x1.3cp+1, 
0x0679,0x1.3c8p+1, 
0x067a,0x1.3dp+1, 
0x067b,0x1.3d8p+1, 
0x067c,0x1.3ep+1, 
0x067d,0x1.3e8p+1, 
0x067e,0x1.3fp+1, 
0x067f,0x1.3f8p+1, 
0x0680,0x1.4p+1, 
0x0681,0x1.408p+1, 
0x0682,0x1.41p+1, 
0x0683,0x1.418p+1, 
0x0684,0x1.42p+1, 
0x0685,0x1.428p+1, 
0x0686,0x1.43p+1, 
0x0687,0x1.438p+1, 
0x0688,0x1.44p+1, 
0x0689,0x1.448p+1, 
0x068a,0x1.45p+1, 
0x068b,0x1.458p+1, 
0x068c,0x1.46p+1, 
0x068d,0x1.468p+1, 
0x068e,0x1.47p+1, 
0x068f,0x1.478p+1, 
0x0690,0x1.48p+1, 
0x0691,0x1.488p+1, 
0x0692,0x1.49p+1, 
0x0693,0x1.498p+1, 
0x0694,0x1.4ap+1, 
0x0695,0x1.4a8p+1, 
0x0696,0x1.4bp+1, 
0x0697,0x1.4b8p+1, 
0x0698,0x1.4cp+1, 
0x0699,0x1.4c8p+1, 
0x069a,0x1.4dp+1, 
0x069b,0x1.4d8p+1, 
0x069c,0x1.4ep+1, 
0x069d,0x1.4e8p+1, 
0x069e,0x1.4fp+1, 
0x069f,0x1.4f8p+1, 
0x06a0,0x1.5p+1, 
0x06a1,0x1.508p+1, 
0x06a2,0x1.51p+1, 
0x06a3,0x1.518p+1, 
0x06a4,0x1.52p+1, 
0x06a5,0x1.528p+1, 
0x06a6,0x1.53p+1, 
0x06a7,0x1.538p+1, 
0x06a8,0x1.54p+1, 
0x06a9,0x1.548p+1, 
0x06aa,0x1.55p+1, 
0x06ab,0x1.558p+1, 
0x06ac,0x1.56p+1, 
0x06ad,0x1.568p+1, 
0x06ae,0x1.57p+1, 
0x06af,0x1.578p+1, 
0x06b0,0x1.58p+1, 
0x06b1,0x1.588p+1, 
0x06b2,0x1.59p+1, 
0x06b3,0x1.598p+1, 
0x06b4,0x1.5ap+1, 
0x06b5,0x1.5a8p+1, 
0x06b6,0x1.5bp+1, 
0x06b7,0x1.5b8p+1, 
0x06b8,0x1.5cp+1, 
0x06b9,0x1.5c8p+1, 
0x06ba,0x1.5dp+1, 
0x06bb,0x1.5d8p+1, 
0x06bc,0x1.5ep+1, 
0x06bd,0x1.5e8p+1, 
0x06be,0x1.5fp+1, 
0x06bf,0x1.5f8p+1, 
0x06c0,0x1.6p+1, 
0x06c1,0x1.608p+1, 
0x06c2,0x1.61p+1, 
0x06c3,0x1.618p+1, 
0x06c4,0x1.62p+1, 
0x06c5,0x1.628p+1, 
0x06c6,0x1.63p+1, 
0x06c7,0x1.638p+1, 
0x06c8,0x1.64p+1, 
0x06c9,0x1.648p+1, 
0x06ca,0x1.65p+1, 
0x06cb,0x1.658p+1, 
0x06cc,0x1.66p+1, 
0x06cd,0x1.668p+1, 
0x06ce,0x1.67p+1, 
0x06cf,0x1.678p+1, 
0x06d0,0x1.68p+1, 
0x06d1,0x1.688p+1, 
0x06d2,0x1.69p+1, 
0x06d3,0x1.698p+1, 
0x06d4,0x1.6ap+1, 
0x06d5,0x1.6a8p+1, 
0x06d6,0x1.6bp+1, 
0x06d7,0x1.6b8p+1, 
0x06d8,0x1.6cp+1, 
0x06d9,0x1.6c8p+1, 
0x06da,0x1.6dp+1, 
0x06db,0x1.6d8p+1, 
0x06dc,0x1.6ep+1, 
0x06dd,0x1.6e8p+1, 
0x06de,0x1.6fp+1, 
0x06df,0x1.6f8p+1, 
0x06e0,0x1.7p+1, 
0x06e1,0x1.708p+1, 
0x06e2,0x1.71p+1, 
0x06e3,0x1.718p+1, 
0x06e4,0x1.72p+1, 
0x06e5,0x1.728p+1, 
0x06e6,0x1.73p+1, 
0x06e7,0x1.738p+1, 
0x06e8,0x1.74p+1, 
0x06e9,0x1.748p+1, 
0x06ea,0x1.75p+1, 
0x06eb,0x1.758p+1, 
0x06ec,0x1.76p+1, 
0x06ed,0x1.768p+1, 
0x06ee,0x1.77p+1, 
0x06ef,0x1.778p+1, 
0x06f0,0x1.78p+1, 
0x06f1,0x1.788p+1, 
0x06f2,0x1.79p+1, 
0x06f3,0x1.798p+1, 
0x06f4,0x1.7ap+1, 
0x06f5,0x1.7a8p+1, 
0x06f6,0x1.7bp+1, 
0x06f7,0x1.7b8p+1, 
0x06f8,0x1.7cp+1, 
0x06f9,0x1.7c8p+1, 
0x06fa,0x1.7dp+1, 
0x06fb,0x1.7d8p+1, 
0x06fc,0x1.7ep+1, 
0x06fd,0x1.7e8p+1, 
0x06fe,0x1.7fp+1, 
0x06ff,0x1.7f8p+1, 
0x0700,0x1.8p+1, 
0x0701,0x1.808p+1, 
0x0702,0x1.81p+1, 
0x0703,0x1.818p+1, 
0x0704,0x1.82p+1, 
0x0705,0x1.828p+1, 
0x0706,0x1.83p+1, 
0x0707,0x1.838p+1, 
0x0708,0x1.84p+1, 
0x0709,0x1.848p+1, 
0x070a,0x1.85p+1, 
0x070b,0x1.858p+1, 
0x070c,0x1.86p+1, 
0x070d,0x1.868p+1, 
0x070e,0x1.87p+1, 
0x070f,0x1.878p+1, 
0x0710,0x1.88p+1, 
0x0711,0x1.888p+1, 
0x0712,0x1.89p+1, 
0x0713,0x1.898p+1, 
0x0714,0x1.8ap+1, 
0x0715,0x1.8a8p+1, 
0x0716,0x1.8bp+1, 
0x0717,0x1.8b8p+1, 
0x0718,0x1.8cp+1, 
0x0719,0x1.8c8p+1, 
0x071a,0x1.8dp+1, 
0x071b,0x1.8d8p+1, 
0x071c,0x1.8ep+1, 
0x071d,0x1.8e8p+1, 
0x071e,0x1.8fp+1, 
0x071f,0x1.8f8p+1, 
0x0720,0x1.9p+1, 
0x0721,0x1.908p+1, 
0x0722,0x1.91p+1, 
0x0723,0x1.918p+1, 
0x0724,0x1.92p+1, 
0x0725,0x1.928p+1, 
0x0726,0x1.93p+1, 
0x0727,0x1.938p+1, 
0x0728,0x1.94p+1, 
0x0729,0x1.948p+1, 
0x072a,0x1.95p+1, 
0x072b,0x1.958p+1, 
0x072c,0x1.96p+1, 
0x072d,0x1.968p+1, 
0x072e,0x1.97p+1, 
0x072f,0x1.978p+1, 
0x0730,0x1.98p+1, 
0x0731,0x1.988p+1, 
0x0732,0x1.99p+1, 
0x0733,0x1.998p+1, 
0x0734,0x1.9ap+1, 
0x0735,0x1.9a8p+1, 
0x0736,0x1.9bp+1, 
0x0737,0x1.9b8p+1, 
0x0738,0x1.9cp+1, 
0x0739,0x1.9c8p+1, 
0x073a,0x1.9dp+1, 
0x073b,0x1.9d8p+1, 
0x073c,0x1.9ep+1, 
0x073d,0x1.9e8p+1, 
0x073e,0x1.9fp+1, 
0x073f,0x1.9f8p+1, 
0x0740,0x1.ap+1, 
0x0741,0x1.a08p+1, 
0x0742,0x1.a1p+1, 
0x0743,0x1.a18p+1, 
0x0744,0x1.a2p+1, 
0x0745,0x1.a28p+1, 
0x0746,0x1.a3p+1, 
0x0747,0x1.a38p+1, 
0x0748,0x1.a4p+1, 
0x0749,0x1.a48p+1, 
0x074a,0x1.a5p+1, 
0x074b,0x1.a58p+1, 
0x074c,0x1.a6p+1, 
0x074d,0x1.a68p+1, 
0x074e,0x1.a7p+1, 
0x074f,0x1.a78p+1, 
0x0750,0x1.a8p+1, 
0x0751,0x1.a88p+1, 
0x0752,0x1.a9p+1, 
0x0753,0x1.a98p+1, 
0x0754,0x1.aap+1, 
0x0755,0x1.aa8p+1, 
0x0756,0x1.abp+1, 
0x0757,0x1.ab8p+1, 
0x0758,0x1.acp+1, 
0x0759,0x1.ac8p+1, 
0x075a,0x1.adp+1, 
0x075b,0x1.ad8p+1, 
0x075c,0x1.aep+1, 
0x075d,0x1.ae8p+1, 
0x075e,0x1.afp+1, 
0x075f,0x1.af8p+1, 
0x0760,0x1.bp+1, 
0x0761,0x1.b08p+1, 
0x0762,0x1.b1p+1, 
0x0763,0x1.b18p+1, 
0x0764,0x1.b2p+1, 
0x0765,0x1.b28p+1, 
0x0766,0x1.b3p+1, 
0x0767,0x1.b38p+1, 
0x0768,0x1.b4p+1, 
0x0769,0x1.b48p+1, 
0x076a,0x1.b5p+1, 
0x076b,0x1.b58p+1, 
0x076c,0x1.b6p+1, 
0x076d,0x1.b68p+1, 
0x076e,0x1.b7p+1, 
0x076f,0x1.b78p+1, 
0x0770,0x1.b8p+1, 
0x0771,0x1.b88p+1, 
0x0772,0x1.b9p+1, 
0x0773,0x1.b98p+1, 
0x0774,0x1.bap+1, 
0x0775,0x1.ba8p+1, 
0x0776,0x1.bbp+1, 
0x0777,0x1.bb8p+1, 
0x0778,0x1.bcp+1, 
0x0779,0x1.bc8p+1, 
0x077a,0x1.bdp+1, 
0x077b,0x1.bd8p+1, 
0x077c,0x1.bep+1, 
0x077d,0x1.be8p+1, 
0x077e,0x1.bfp+1, 
0x077f,0x1.bf8p+1, 
0x0780,0x1.cp+1, 
0x0781,0x1.c08p+1, 
0x0782,0x1.c1p+1, 
0x0783,0x1.c18p+1, 
0x0784,0x1.c2p+1, 
0x0785,0x1.c28p+1, 
0x0786,0x1.c3p+1, 
0x0787,0x1.c38p+1, 
0x0788,0x1.c4p+1, 
0x0789,0x1.c48p+1, 
0x078a,0x1.c5p+1, 
0x078b,0x1.c58p+1, 
0x078c,0x1.c6p+1, 
0x078d,0x1.c68p+1, 
0x078e,0x1.c7p+1, 
0x078f,0x1.c78p+1, 
0x0790,0x1.c8p+1, 
0x0791,0x1.c88p+1, 
0x0792,0x1.c9p+1, 
0x0793,0x1.c98p+1, 
0x0794,0x1.cap+1, 
0x0795,0x1.ca8p+1, 
0x0796,0x1.cbp+1, 
0x0797,0x1.cb8p+1, 
0x0798,0x1.ccp+1, 
0x0799,0x1.cc8p+1, 
0x079a,0x1.cdp+1, 
0x079b,0x1.cd8p+1, 
0x079c,0x1.cep+1, 
0x079d,0x1.ce8p+1, 
0x079e,0x1.cfp+1, 
0x079f,0x1.cf8p+1, 
0x07a0,0x1.dp+1, 
0x07a1,0x1.d08p+1, 
0x07a2,0x1.d1p+1, 
0x07a3,0x1.d18p+1, 
0x07a4,0x1.d2p+1, 
0x07a5,0x1.d28p+1, 
0x07a6,0x1.d3p+1, 
0x07a7,0x1.d38p+1, 
0x07a8,0x1.d4p+1, 
0x07a9,0x1.d48p+1, 
0x07aa,0x1.d5p+1, 
0x07ab,0x1.d58p+1, 
0x07ac,0x1.d6p+1, 
0x07ad,0x1.d68p+1, 
0x07ae,0x1.d7p+1, 
0x07af,0x1.d78p+1, 
0x07b0,0x1.d8p+1, 
0x07b1,0x1.d88p+1, 
0x07b2,0x1.d9p+1, 
0x07b3,0x1.d98p+1, 
0x07b4,0x1.dap+1, 
0x07b5,0x1.da8p+1, 
0x07b6,0x1.dbp+1, 
0x07b7,0x1.db8p+1, 
0x07b8,0x1.dcp+1, 
0x07b9,0x1.dc8p+1, 
0x07ba,0x1.ddp+1, 
0x07bb,0x1.dd8p+1, 
0x07bc,0x1.dep+1, 
0x07bd,0x1.de8p+1, 
0x07be,0x1.dfp+1, 
0x07bf,0x1.df8p+1, 
0x07c0,0x1.ep+1, 
0x07c1,0x1.e08p+1, 
0x07c2,0x1.e1p+1, 
0x07c3,0x1.e18p+1, 
0x07c4,0x1.e2p+1, 
0x07c5,0x1.e28p+1, 
0x07c6,0x1.e3p+1, 
0x07c7,0x1.e38p+1, 
0x07c8,0x1.e4p+1, 
0x07c9,0x1.e48p+1, 
0x07ca,0x1.e5p+1, 
0x07cb,0x1.e58p+1, 
0x07cc,0x1.e6p+1, 
0x07cd,0x1.e68p+1, 
0x07ce,0x1.e7p+1, 
0x07cf,0x1.e78p+1, 
0x07d0,0x1.e8p+1, 
0x07d1,0x1.e88p+1, 
0x07d2,0x1.e9p+1, 
0x07d3,0x1.e98p+1, 
0x07d4,0x1.eap+1, 
0x07d5,0x1.ea8p+1, 
0x07d6,0x1.ebp+1, 
0x07d7,0x1.eb8p+1, 
0x07d8,0x1.ecp+1, 
0x07d9,0x1.ec8p+1, 
0x07da,0x1.edp+1, 
0x07db,0x1.ed8p+1, 
0x07dc,0x1.eep+1, 
0x07dd,0x1.ee8p+1, 
0x07de,0x1.efp+1, 
0x07df,0x1.ef8p+1, 
0x07e0,0x1.fp+1, 
0x07e1,0x1.f08p+1, 
0x07e2,0x1.f1p+1, 
0x07e3,0x1.f18p+1, 
0x07e4,0x1.f2p+1, 
0x07e5,0x1.f28p+1, 
0x07e6,0x1.f3p+1, 
0x07e7,0x1.f38p+1, 
0x07e8,0x1.f4p+1, 
0x07e9,0x1.f48p+1, 
0x07ea,0x1.f5p+1, 
0x07eb,0x1.f58p+1, 
0x07ec,0x1.f6p+1, 
0x07ed,0x1.f68p+1, 
0x07ee,0x1.f7p+1, 
0x07ef,0x1.f78p+1, 
0x07f0,0x1.f8p+1, 
0x07f1,0x1.f88p+1, 
0x07f2,0x1.f9p+1, 
0x07f3,0x1.f98p+1, 
0x07f4,0x1.fap+1, 
0x07f5,0x1.fa8p+1, 
0x07f6,0x1.fbp+1, 
0x07f7,0x1.fb8p+1, 
0x07f8,0x1.fcp+1, 
0x07f9,0x1.fc8p+1, 
0x07fa,0x1.fdp+1, 
0x07fb,0x1.fd8p+1, 
0x07fc,0x1.fep+1, 
0x07fd,0x1.fe8p+1, 
0x07fe,0x1.ffp+1, 
0x07ff,Inf, 
