codepoint,values,subnormal
0x785a,0x1.8p-8682, 
0x785b,0x1.cp-8682, 
0x785c,0x1p-8681, 
0x785d,0x1.4p-8681, 
0x785e,0x1.8p-8681, 
0x785f,0x1.cp-8681, 
0x7860,0x1p-8680, 
0x7861,0x1.4p-8680, 
0x7862,0x1.8p-8680, 
0x7863,0x1.cp-8680, 
0x7864,0x1p-8679, 
0x7865,0x1.4p-8679, 
0x7866,0x1.8p-8679, 
0x7867,0x1.cp-8679, 
0x7868,0x1p-8678, 
0x7869,0x1.4p-8678, 
0x786a,0x1.8p-8678, 
0x786b,0x1.cp-8678, 
0x786c,0x1p-8677, 
0x786d,0x1.4p-8677, 
0x786e,0x1.8p-8677, 
0x786f,0x1.cp-8677, 
0x7870,0x1p-8676, 
0x7871,0x1.4p-8676, 
0x7872,0x1.8p-8676, 
0x7873,0x1.cp-8676, 
0x7874,0x1p-8675, 
0x7875,0x1.4p-8675, 
0x7876,0x1.8p-8675, 
0x7877,0x1.cp-8675, 
0x7878,0x1p-8674, 
0x7879,0x1.4p-8674, 
0x787a,0x1.8p-8674, 
0x787b,0x1.cp-8674, 
0x787c,0x1p-8673, 
0x787d,0x1.4p-8673, 
0x787e,0x1.8p-8673, 
0x787f,0x1.cp-8673, 
0x7880,0x1p-8672, 
0x7881,0x1.4p-8672, 
0x7882,0x1.8p-8672, 
0x7883,0x1.cp-8672, 
0x7884,0x1p-8671, 
0x7885,0x1.4p-8671, 
0x7886,0x1.8p-8671, 
0x7887,0x1.cp-8671, 
0x7888,0x1p-8670, 
0x7889,0x1.4p-8670, 
0x788a,0x1.8p-8670, 
0x788b,0x1.cp-8670, 
0x788c,0x1p-8669, 
0x788d,0x1.4p-8669, 
0x788e,0x1.8p-8669, 
0x788f,0x1.cp-8669, 
0x7890,0x1p-8668, 
0x7891,0x1.4p-8668, 
0x7892,0x1.8p-8668, 
0x7893,0x1.cp-8668, 
0x7894,0x1p-8667, 
0x7895,0x1.4p-8667, 
0x7896,0x1.8p-8667, 
0x7897,0x1.cp-8667, 
0x7898,0x1p-8666, 
0x7899,0x1.4p-8666, 
0x789a,0x1.8p-8666, 
0x789b,0x1.cp-8666, 
0x789c,0x1p-8665, 
0x789d,0x1.4p-8665, 
0x789e,0x1.8p-8665, 
0x789f,0x1.cp-8665, 
0x78a0,0x1p-8664, 
0x78a1,0x1.4p-8664, 
0x78a2,0x1.8p-8664, 
0x78a3,0x1.cp-8664, 
0x78a4,0x1p-8663, 
0x78a5,0x1.4p-8663, 
0x78a6,0x1.8p-8663, 
0x78a7,0x1.cp-8663, 
0x78a8,0x1p-8662, 
0x78a9,0x1.4p-8662, 
0x78aa,0x1.8p-8662, 
0x78ab,0x1.cp-8662, 
0x78ac,0x1p-8661, 
0x78ad,0x1.4p-8661, 
0x78ae,0x1.8p-8661, 
0x78af,0x1.cp-8661, 
0x78b0,0x1p-8660, 
0x78b1,0x1.4p-8660, 
0x78b2,0x1.8p-8660, 
0x78b3,0x1.cp-8660, 
0x78b4,0x1p-8659, 
0x78b5,0x1.4p-8659, 
0x78b6,0x1.8p-8659, 
0x78b7,0x1.cp-8659, 
0x78b8,0x1p-8658, 
0x78b9,0x1.4p-8658, 
0x78ba,0x1.8p-8658, 
0x78bb,0x1.cp-8658, 
0x78bc,0x1p-8657, 
0x78bd,0x1.4p-8657, 
0x78be,0x1.8p-8657, 
0x78bf,0x1.cp-8657, 
0x78c0,0x1p-8656, 
0x78c1,0x1.4p-8656, 
0x78c2,0x1.8p-8656, 
0x78c3,0x1.cp-8656, 
0x78c4,0x1p-8655, 
0x78c5,0x1.4p-8655, 
0x78c6,0x1.8p-8655, 
0x78c7,0x1.cp-8655, 
0x78c8,0x1p-8654, 
0x78c9,0x1.4p-8654, 
0x78ca,0x1.8p-8654, 
0x78cb,0x1.cp-8654, 
0x78cc,0x1p-8653, 
0x78cd,0x1.4p-8653, 
0x78ce,0x1.8p-8653, 
0x78cf,0x1.cp-8653, 
0x78d0,0x1p-8652, 
0x78d1,0x1.4p-8652, 
0x78d2,0x1.8p-8652, 
0x78d3,0x1.cp-8652, 
0x78d4,0x1p-8651, 
0x78d5,0x1.4p-8651, 
0x78d6,0x1.8p-8651, 
0x78d7,0x1.cp-8651, 
0x78d8,0x1p-8650, 
0x78d9,0x1.4p-8650, 
0x78da,0x1.8p-8650, 
0x78db,0x1.cp-8650, 
0x78dc,0x1p-8649, 
0x78dd,0x1.4p-8649, 
0x78de,0x1.8p-8649, 
0x78df,0x1.cp-8649, 
0x78e0,0x1p-8648, 
0x78e1,0x1.4p-8648, 
0x78e2,0x1.8p-8648, 
0x78e3,0x1.cp-8648, 
0x78e4,0x1p-8647, 
0x78e5,0x1.4p-8647, 
0x78e6,0x1.8p-8647, 
0x78e7,0x1.cp-8647, 
0x78e8,0x1p-8646, 
0x78e9,0x1.4p-8646, 
0x78ea,0x1.8p-8646, 
0x78eb,0x1.cp-8646, 
0x78ec,0x1p-8645, 
0x78ed,0x1.4p-8645, 
0x78ee,0x1.8p-8645, 
0x78ef,0x1.cp-8645, 
0x78f0,0x1p-8644, 
0x78f1,0x1.4p-8644, 
0x78f2,0x1.8p-8644, 
0x78f3,0x1.cp-8644, 
0x78f4,0x1p-8643, 
0x78f5,0x1.4p-8643, 
0x78f6,0x1.8p-8643, 
0x78f7,0x1.cp-8643, 
0x78f8,0x1p-8642, 
0x78f9,0x1.4p-8642, 
0x78fa,0x1.8p-8642, 
0x78fb,0x1.cp-8642, 
0x78fc,0x1p-8641, 
0x78fd,0x1.4p-8641, 
0x78fe,0x1.8p-8641, 
0x78ff,0x1.cp-8641, 
0x7900,0x1p-8640, 
0x7901,0x1.4p-8640, 
0x7902,0x1.8p-8640, 
0x7903,0x1.cp-8640, 
0x7904,0x1p-8639, 
0x7905,0x1.4p-8639, 
0x7906,0x1.8p-8639, 
0x7907,0x1.cp-8639, 
0x7908,0x1p-8638, 
0x7909,0x1.4p-8638, 
0x790a,0x1.8p-8638, 
0x790b,0x1.cp-8638, 
0x790c,0x1p-8637, 
0x790d,0x1.4p-8637, 
0x790e,0x1.8p-8637, 
0x790f,0x1.cp-8637, 
0x7910,0x1p-8636, 
0x7911,0x1.4p-8636, 
0x7912,0x1.8p-8636, 
0x7913,0x1.cp-8636, 
0x7914,0x1p-8635, 
0x7915,0x1.4p-8635, 
0x7916,0x1.8p-8635, 
0x7917,0x1.cp-8635, 
0x7918,0x1p-8634, 
0x7919,0x1.4p-8634, 
0x791a,0x1.8p-8634, 
0x791b,0x1.cp-8634, 
0x791c,0x1p-8633, 
0x791d,0x1.4p-8633, 
0x791e,0x1.8p-8633, 
0x791f,0x1.cp-8633, 
0x7920,0x1p-8632, 
0x7921,0x1.4p-8632, 
0x7922,0x1.8p-8632, 
0x7923,0x1.cp-8632, 
0x7924,0x1p-8631, 
0x7925,0x1.4p-8631, 
0x7926,0x1.8p-8631, 
0x7927,0x1.cp-8631, 
0x7928,0x1p-8630, 
0x7929,0x1.4p-8630, 
0x792a,0x1.8p-8630, 
0x792b,0x1.cp-8630, 
0x792c,0x1p-8629, 
0x792d,0x1.4p-8629, 
0x792e,0x1.8p-8629, 
0x792f,0x1.cp-8629, 
0x7930,0x1p-8628, 
0x7931,0x1.4p-8628, 
0x7932,0x1.8p-8628, 
0x7933,0x1.cp-8628, 
0x7934,0x1p-8627, 
0x7935,0x1.4p-8627, 
0x7936,0x1.8p-8627, 
0x7937,0x1.cp-8627, 
0x7938,0x1p-8626, 
0x7939,0x1.4p-8626, 
0x793a,0x1.8p-8626, 
0x793b,0x1.cp-8626, 
0x793c,0x1p-8625, 
0x793d,0x1.4p-8625, 
0x793e,0x1.8p-8625, 
0x793f,0x1.cp-8625, 
0x7940,0x1p-8624, 
0x7941,0x1.4p-8624, 
0x7942,0x1.8p-8624, 
0x7943,0x1.cp-8624, 
0x7944,0x1p-8623, 
0x7945,0x1.4p-8623, 
0x7946,0x1.8p-8623, 
0x7947,0x1.cp-8623, 
0x7948,0x1p-8622, 
0x7949,0x1.4p-8622, 
0x794a,0x1.8p-8622, 
0x794b,0x1.cp-8622, 
0x794c,0x1p-8621, 
0x794d,0x1.4p-8621, 
0x794e,0x1.8p-8621, 
0x794f,0x1.cp-8621, 
0x7950,0x1p-8620, 
0x7951,0x1.4p-8620, 
0x7952,0x1.8p-8620, 
0x7953,0x1.cp-8620, 
0x7954,0x1p-8619, 
0x7955,0x1.4p-8619, 
0x7956,0x1.8p-8619, 
0x7957,0x1.cp-8619, 
0x7958,0x1p-8618, 
0x7959,0x1.4p-8618, 
0x795a,0x1.8p-8618, 
0x795b,0x1.cp-8618, 
0x795c,0x1p-8617, 
0x795d,0x1.4p-8617, 
0x795e,0x1.8p-8617, 
0x795f,0x1.cp-8617, 
0x7960,0x1p-8616, 
0x7961,0x1.4p-8616, 
0x7962,0x1.8p-8616, 
0x7963,0x1.cp-8616, 
0x7964,0x1p-8615, 
0x7965,0x1.4p-8615, 
0x7966,0x1.8p-8615, 
0x7967,0x1.cp-8615, 
0x7968,0x1p-8614, 
0x7969,0x1.4p-8614, 
0x796a,0x1.8p-8614, 
0x796b,0x1.cp-8614, 
0x796c,0x1p-8613, 
0x796d,0x1.4p-8613, 
0x796e,0x1.8p-8613, 
0x796f,0x1.cp-8613, 
0x7970,0x1p-8612, 
0x7971,0x1.4p-8612, 
0x7972,0x1.8p-8612, 
0x7973,0x1.cp-8612, 
0x7974,0x1p-8611, 
0x7975,0x1.4p-8611, 
0x7976,0x1.8p-8611, 
0x7977,0x1.cp-8611, 
0x7978,0x1p-8610, 
0x7979,0x1.4p-8610, 
0x797a,0x1.8p-8610, 
0x797b,0x1.cp-8610, 
0x797c,0x1p-8609, 
0x797d,0x1.4p-8609, 
0x797e,0x1.8p-8609, 
0x797f,0x1.cp-8609, 
0x7980,0x1p-8608, 
0x7981,0x1.4p-8608, 
0x7982,0x1.8p-8608, 
0x7983,0x1.cp-8608, 
0x7984,0x1p-8607, 
0x7985,0x1.4p-8607, 
0x7986,0x1.8p-8607, 
0x7987,0x1.cp-8607, 
0x7988,0x1p-8606, 
0x7989,0x1.4p-8606, 
0x798a,0x1.8p-8606, 
0x798b,0x1.cp-8606, 
0x798c,0x1p-8605, 
0x798d,0x1.4p-8605, 
0x798e,0x1.8p-8605, 
0x798f,0x1.cp-8605, 
0x7990,0x1p-8604, 
0x7991,0x1.4p-8604, 
0x7992,0x1.8p-8604, 
0x7993,0x1.cp-8604, 
0x7994,0x1p-8603, 
0x7995,0x1.4p-8603, 
0x7996,0x1.8p-8603, 
0x7997,0x1.cp-8603, 
0x7998,0x1p-8602, 
0x7999,0x1.4p-8602, 
0x799a,0x1.8p-8602, 
0x799b,0x1.cp-8602, 
0x799c,0x1p-8601, 
0x799d,0x1.4p-8601, 
0x799e,0x1.8p-8601, 
0x799f,0x1.cp-8601, 
0x79a0,0x1p-8600, 
0x79a1,0x1.4p-8600, 
0x79a2,0x1.8p-8600, 
0x79a3,0x1.cp-8600, 
0x79a4,0x1p-8599, 
0x79a5,0x1.4p-8599, 
0x79a6,0x1.8p-8599, 
0x79a7,0x1.cp-8599, 
0x79a8,0x1p-8598, 
0x79a9,0x1.4p-8598, 
0x79aa,0x1.8p-8598, 
0x79ab,0x1.cp-8598, 
0x79ac,0x1p-8597, 
0x79ad,0x1.4p-8597, 
0x79ae,0x1.8p-8597, 
0x79af,0x1.cp-8597, 
0x79b0,0x1p-8596, 
0x79b1,0x1.4p-8596, 
0x79b2,0x1.8p-8596, 
0x79b3,0x1.cp-8596, 
0x79b4,0x1p-8595, 
0x79b5,0x1.4p-8595, 
0x79b6,0x1.8p-8595, 
0x79b7,0x1.cp-8595, 
0x79b8,0x1p-8594, 
0x79b9,0x1.4p-8594, 
0x79ba,0x1.8p-8594, 
0x79bb,0x1.cp-8594, 
0x79bc,0x1p-8593, 
0x79bd,0x1.4p-8593, 
0x79be,0x1.8p-8593, 
0x79bf,0x1.cp-8593, 
0x79c0,0x1p-8592, 
0x79c1,0x1.4p-8592, 
0x79c2,0x1.8p-8592, 
0x79c3,0x1.cp-8592, 
0x79c4,0x1p-8591, 
0x79c5,0x1.4p-8591, 
0x79c6,0x1.8p-8591, 
0x79c7,0x1.cp-8591, 
0x79c8,0x1p-8590, 
0x79c9,0x1.4p-8590, 
0x79ca,0x1.8p-8590, 
0x79cb,0x1.cp-8590, 
0x79cc,0x1p-8589, 
0x79cd,0x1.4p-8589, 
0x79ce,0x1.8p-8589, 
0x79cf,0x1.cp-8589, 
0x79d0,0x1p-8588, 
0x79d1,0x1.4p-8588, 
0x79d2,0x1.8p-8588, 
0x79d3,0x1.cp-8588, 
0x79d4,0x1p-8587, 
0x79d5,0x1.4p-8587, 
0x79d6,0x1.8p-8587, 
0x79d7,0x1.cp-8587, 
0x79d8,0x1p-8586, 
0x79d9,0x1.4p-8586, 
0x79da,0x1.8p-8586, 
0x79db,0x1.cp-8586, 
0x79dc,0x1p-8585, 
0x79dd,0x1.4p-8585, 
0x79de,0x1.8p-8585, 
0x79df,0x1.cp-8585, 
0x79e0,0x1p-8584, 
0x79e1,0x1.4p-8584, 
0x79e2,0x1.8p-8584, 
0x79e3,0x1.cp-8584, 
0x79e4,0x1p-8583, 
0x79e5,0x1.4p-8583, 
0x79e6,0x1.8p-8583, 
0x79e7,0x1.cp-8583, 
0x79e8,0x1p-8582, 
0x79e9,0x1.4p-8582, 
0x79ea,0x1.8p-8582, 
0x79eb,0x1.cp-8582, 
0x79ec,0x1p-8581, 
0x79ed,0x1.4p-8581, 
0x79ee,0x1.8p-8581, 
0x79ef,0x1.cp-8581, 
0x79f0,0x1p-8580, 
0x79f1,0x1.4p-8580, 
0x79f2,0x1.8p-8580, 
0x79f3,0x1.cp-8580, 
0x79f4,0x1p-8579, 
0x79f5,0x1.4p-8579, 
0x79f6,0x1.8p-8579, 
0x79f7,0x1.cp-8579, 
0x79f8,0x1p-8578, 
0x79f9,0x1.4p-8578, 
0x79fa,0x1.8p-8578, 
0x79fb,0x1.cp-8578, 
0x79fc,0x1p-8577, 
0x79fd,0x1.4p-8577, 
0x79fe,0x1.8p-8577, 
0x79ff,0x1.cp-8577, 
0x7a00,0x1p-8576, 
0x7a01,0x1.4p-8576, 
0x7a02,0x1.8p-8576, 
0x7a03,0x1.cp-8576, 
0x7a04,0x1p-8575, 
0x7a05,0x1.4p-8575, 
0x7a06,0x1.8p-8575, 
0x7a07,0x1.cp-8575, 
0x7a08,0x1p-8574, 
0x7a09,0x1.4p-8574, 
0x7a0a,0x1.8p-8574, 
0x7a0b,0x1.cp-8574, 
0x7a0c,0x1p-8573, 
0x7a0d,0x1.4p-8573, 
0x7a0e,0x1.8p-8573, 
0x7a0f,0x1.cp-8573, 
0x7a10,0x1p-8572, 
0x7a11,0x1.4p-8572, 
0x7a12,0x1.8p-8572, 
0x7a13,0x1.cp-8572, 
0x7a14,0x1p-8571, 
0x7a15,0x1.4p-8571, 
0x7a16,0x1.8p-8571, 
0x7a17,0x1.cp-8571, 
0x7a18,0x1p-8570, 
0x7a19,0x1.4p-8570, 
0x7a1a,0x1.8p-8570, 
0x7a1b,0x1.cp-8570, 
0x7a1c,0x1p-8569, 
0x7a1d,0x1.4p-8569, 
0x7a1e,0x1.8p-8569, 
0x7a1f,0x1.cp-8569, 
0x7a20,0x1p-8568, 
0x7a21,0x1.4p-8568, 
0x7a22,0x1.8p-8568, 
0x7a23,0x1.cp-8568, 
0x7a24,0x1p-8567, 
0x7a25,0x1.4p-8567, 
0x7a26,0x1.8p-8567, 
0x7a27,0x1.cp-8567, 
0x7a28,0x1p-8566, 
0x7a29,0x1.4p-8566, 
0x7a2a,0x1.8p-8566, 
0x7a2b,0x1.cp-8566, 
0x7a2c,0x1p-8565, 
0x7a2d,0x1.4p-8565, 
0x7a2e,0x1.8p-8565, 
0x7a2f,0x1.cp-8565, 
0x7a30,0x1p-8564, 
0x7a31,0x1.4p-8564, 
0x7a32,0x1.8p-8564, 
0x7a33,0x1.cp-8564, 
0x7a34,0x1p-8563, 
0x7a35,0x1.4p-8563, 
0x7a36,0x1.8p-8563, 
0x7a37,0x1.cp-8563, 
0x7a38,0x1p-8562, 
0x7a39,0x1.4p-8562, 
0x7a3a,0x1.8p-8562, 
0x7a3b,0x1.cp-8562, 
0x7a3c,0x1p-8561, 
0x7a3d,0x1.4p-8561, 
0x7a3e,0x1.8p-8561, 
0x7a3f,0x1.cp-8561, 
0x7a40,0x1p-8560, 
0x7a41,0x1.4p-8560, 
0x7a42,0x1.8p-8560, 
0x7a43,0x1.cp-8560, 
0x7a44,0x1p-8559, 
0x7a45,0x1.4p-8559, 
0x7a46,0x1.8p-8559, 
0x7a47,0x1.cp-8559, 
0x7a48,0x1p-8558, 
0x7a49,0x1.4p-8558, 
0x7a4a,0x1.8p-8558, 
0x7a4b,0x1.cp-8558, 
0x7a4c,0x1p-8557, 
0x7a4d,0x1.4p-8557, 
0x7a4e,0x1.8p-8557, 
0x7a4f,0x1.cp-8557, 
0x7a50,0x1p-8556, 
0x7a51,0x1.4p-8556, 
0x7a52,0x1.8p-8556, 
0x7a53,0x1.cp-8556, 
0x7a54,0x1p-8555, 
0x7a55,0x1.4p-8555, 
0x7a56,0x1.8p-8555, 
0x7a57,0x1.cp-8555, 
0x7a58,0x1p-8554, 
0x7a59,0x1.4p-8554, 
0x7a5a,0x1.8p-8554, 
0x7a5b,0x1.cp-8554, 
0x7a5c,0x1p-8553, 
0x7a5d,0x1.4p-8553, 
0x7a5e,0x1.8p-8553, 
0x7a5f,0x1.cp-8553, 
0x7a60,0x1p-8552, 
0x7a61,0x1.4p-8552, 
0x7a62,0x1.8p-8552, 
0x7a63,0x1.cp-8552, 
0x7a64,0x1p-8551, 
0x7a65,0x1.4p-8551, 
0x7a66,0x1.8p-8551, 
0x7a67,0x1.cp-8551, 
0x7a68,0x1p-8550, 
0x7a69,0x1.4p-8550, 
0x7a6a,0x1.8p-8550, 
0x7a6b,0x1.cp-8550, 
0x7a6c,0x1p-8549, 
0x7a6d,0x1.4p-8549, 
0x7a6e,0x1.8p-8549, 
0x7a6f,0x1.cp-8549, 
0x7a70,0x1p-8548, 
0x7a71,0x1.4p-8548, 
0x7a72,0x1.8p-8548, 
0x7a73,0x1.cp-8548, 
0x7a74,0x1p-8547, 
0x7a75,0x1.4p-8547, 
0x7a76,0x1.8p-8547, 
0x7a77,0x1.cp-8547, 
0x7a78,0x1p-8546, 
0x7a79,0x1.4p-8546, 
0x7a7a,0x1.8p-8546, 
0x7a7b,0x1.cp-8546, 
0x7a7c,0x1p-8545, 
0x7a7d,0x1.4p-8545, 
0x7a7e,0x1.8p-8545, 
0x7a7f,0x1.cp-8545, 
0x7a80,0x1p-8544, 
0x7a81,0x1.4p-8544, 
0x7a82,0x1.8p-8544, 
0x7a83,0x1.cp-8544, 
0x7a84,0x1p-8543, 
0x7a85,0x1.4p-8543, 
0x7a86,0x1.8p-8543, 
0x7a87,0x1.cp-8543, 
0x7a88,0x1p-8542, 
0x7a89,0x1.4p-8542, 
0x7a8a,0x1.8p-8542, 
0x7a8b,0x1.cp-8542, 
0x7a8c,0x1p-8541, 
0x7a8d,0x1.4p-8541, 
0x7a8e,0x1.8p-8541, 
0x7a8f,0x1.cp-8541, 
0x7a90,0x1p-8540, 
0x7a91,0x1.4p-8540, 
0x7a92,0x1.8p-8540, 
0x7a93,0x1.cp-8540, 
0x7a94,0x1p-8539, 
0x7a95,0x1.4p-8539, 
0x7a96,0x1.8p-8539, 
0x7a97,0x1.cp-8539, 
0x7a98,0x1p-8538, 
0x7a99,0x1.4p-8538, 
0x7a9a,0x1.8p-8538, 
0x7a9b,0x1.cp-8538, 
0x7a9c,0x1p-8537, 
0x7a9d,0x1.4p-8537, 
0x7a9e,0x1.8p-8537, 
0x7a9f,0x1.cp-8537, 
0x7aa0,0x1p-8536, 
0x7aa1,0x1.4p-8536, 
0x7aa2,0x1.8p-8536, 
0x7aa3,0x1.cp-8536, 
0x7aa4,0x1p-8535, 
0x7aa5,0x1.4p-8535, 
0x7aa6,0x1.8p-8535, 
0x7aa7,0x1.cp-8535, 
0x7aa8,0x1p-8534, 
0x7aa9,0x1.4p-8534, 
0x7aaa,0x1.8p-8534, 
0x7aab,0x1.cp-8534, 
0x7aac,0x1p-8533, 
0x7aad,0x1.4p-8533, 
0x7aae,0x1.8p-8533, 
0x7aaf,0x1.cp-8533, 
0x7ab0,0x1p-8532, 
0x7ab1,0x1.4p-8532, 
0x7ab2,0x1.8p-8532, 
0x7ab3,0x1.cp-8532, 
0x7ab4,0x1p-8531, 
0x7ab5,0x1.4p-8531, 
0x7ab6,0x1.8p-8531, 
0x7ab7,0x1.cp-8531, 
0x7ab8,0x1p-8530, 
0x7ab9,0x1.4p-8530, 
0x7aba,0x1.8p-8530, 
0x7abb,0x1.cp-8530, 
0x7abc,0x1p-8529, 
0x7abd,0x1.4p-8529, 
0x7abe,0x1.8p-8529, 
0x7abf,0x1.cp-8529, 
0x7ac0,0x1p-8528, 
0x7ac1,0x1.4p-8528, 
0x7ac2,0x1.8p-8528, 
0x7ac3,0x1.cp-8528, 
0x7ac4,0x1p-8527, 
0x7ac5,0x1.4p-8527, 
0x7ac6,0x1.8p-8527, 
0x7ac7,0x1.cp-8527, 
0x7ac8,0x1p-8526, 
0x7ac9,0x1.4p-8526, 
0x7aca,0x1.8p-8526, 
0x7acb,0x1.cp-8526, 
0x7acc,0x1p-8525, 
0x7acd,0x1.4p-8525, 
0x7ace,0x1.8p-8525, 
0x7acf,0x1.cp-8525, 
0x7ad0,0x1p-8524, 
0x7ad1,0x1.4p-8524, 
0x7ad2,0x1.8p-8524, 
0x7ad3,0x1.cp-8524, 
0x7ad4,0x1p-8523, 
0x7ad5,0x1.4p-8523, 
0x7ad6,0x1.8p-8523, 
0x7ad7,0x1.cp-8523, 
0x7ad8,0x1p-8522, 
0x7ad9,0x1.4p-8522, 
0x7ada,0x1.8p-8522, 
0x7adb,0x1.cp-8522, 
0x7adc,0x1p-8521, 
0x7add,0x1.4p-8521, 
0x7ade,0x1.8p-8521, 
0x7adf,0x1.cp-8521, 
0x7ae0,0x1p-8520, 
0x7ae1,0x1.4p-8520, 
0x7ae2,0x1.8p-8520, 
0x7ae3,0x1.cp-8520, 
0x7ae4,0x1p-8519, 
0x7ae5,0x1.4p-8519, 
0x7ae6,0x1.8p-8519, 
0x7ae7,0x1.cp-8519, 
0x7ae8,0x1p-8518, 
0x7ae9,0x1.4p-8518, 
0x7aea,0x1.8p-8518, 
0x7aeb,0x1.cp-8518, 
0x7aec,0x1p-8517, 
0x7aed,0x1.4p-8517, 
0x7aee,0x1.8p-8517, 
0x7aef,0x1.cp-8517, 
0x7af0,0x1p-8516, 
0x7af1,0x1.4p-8516, 
0x7af2,0x1.8p-8516, 
0x7af3,0x1.cp-8516, 
0x7af4,0x1p-8515, 
0x7af5,0x1.4p-8515, 
0x7af6,0x1.8p-8515, 
0x7af7,0x1.cp-8515, 
0x7af8,0x1p-8514, 
0x7af9,0x1.4p-8514, 
0x7afa,0x1.8p-8514, 
0x7afb,0x1.cp-8514, 
0x7afc,0x1p-8513, 
0x7afd,0x1.4p-8513, 
0x7afe,0x1.8p-8513, 
0x7aff,0x1.cp-8513, 
0x7b00,0x1p-8512, 
0x7b01,0x1.4p-8512, 
0x7b02,0x1.8p-8512, 
0x7b03,0x1.cp-8512, 
0x7b04,0x1p-8511, 
0x7b05,0x1.4p-8511, 
0x7b06,0x1.8p-8511, 
0x7b07,0x1.cp-8511, 
0x7b08,0x1p-8510, 
0x7b09,0x1.4p-8510, 
0x7b0a,0x1.8p-8510, 
0x7b0b,0x1.cp-8510, 
0x7b0c,0x1p-8509, 
0x7b0d,0x1.4p-8509, 
0x7b0e,0x1.8p-8509, 
0x7b0f,0x1.cp-8509, 
0x7b10,0x1p-8508, 
0x7b11,0x1.4p-8508, 
0x7b12,0x1.8p-8508, 
0x7b13,0x1.cp-8508, 
0x7b14,0x1p-8507, 
0x7b15,0x1.4p-8507, 
0x7b16,0x1.8p-8507, 
0x7b17,0x1.cp-8507, 
0x7b18,0x1p-8506, 
0x7b19,0x1.4p-8506, 
0x7b1a,0x1.8p-8506, 
0x7b1b,0x1.cp-8506, 
0x7b1c,0x1p-8505, 
0x7b1d,0x1.4p-8505, 
0x7b1e,0x1.8p-8505, 
0x7b1f,0x1.cp-8505, 
0x7b20,0x1p-8504, 
0x7b21,0x1.4p-8504, 
0x7b22,0x1.8p-8504, 
0x7b23,0x1.cp-8504, 
0x7b24,0x1p-8503, 
0x7b25,0x1.4p-8503, 
0x7b26,0x1.8p-8503, 
0x7b27,0x1.cp-8503, 
0x7b28,0x1p-8502, 
0x7b29,0x1.4p-8502, 
0x7b2a,0x1.8p-8502, 
0x7b2b,0x1.cp-8502, 
0x7b2c,0x1p-8501, 
0x7b2d,0x1.4p-8501, 
0x7b2e,0x1.8p-8501, 
0x7b2f,0x1.cp-8501, 
0x7b30,0x1p-8500, 
0x7b31,0x1.4p-8500, 
0x7b32,0x1.8p-8500, 
0x7b33,0x1.cp-8500, 
0x7b34,0x1p-8499, 
0x7b35,0x1.4p-8499, 
0x7b36,0x1.8p-8499, 
0x7b37,0x1.cp-8499, 
0x7b38,0x1p-8498, 
0x7b39,0x1.4p-8498, 
0x7b3a,0x1.8p-8498, 
0x7b3b,0x1.cp-8498, 
0x7b3c,0x1p-8497, 
0x7b3d,0x1.4p-8497, 
0x7b3e,0x1.8p-8497, 
0x7b3f,0x1.cp-8497, 
0x7b40,0x1p-8496, 
0x7b41,0x1.4p-8496, 
0x7b42,0x1.8p-8496, 
0x7b43,0x1.cp-8496, 
0x7b44,0x1p-8495, 
0x7b45,0x1.4p-8495, 
0x7b46,0x1.8p-8495, 
0x7b47,0x1.cp-8495, 
0x7b48,0x1p-8494, 
0x7b49,0x1.4p-8494, 
0x7b4a,0x1.8p-8494, 
0x7b4b,0x1.cp-8494, 
0x7b4c,0x1p-8493, 
0x7b4d,0x1.4p-8493, 
0x7b4e,0x1.8p-8493, 
0x7b4f,0x1.cp-8493, 
0x7b50,0x1p-8492, 
0x7b51,0x1.4p-8492, 
0x7b52,0x1.8p-8492, 
0x7b53,0x1.cp-8492, 
0x7b54,0x1p-8491, 
0x7b55,0x1.4p-8491, 
0x7b56,0x1.8p-8491, 
0x7b57,0x1.cp-8491, 
0x7b58,0x1p-8490, 
0x7b59,0x1.4p-8490, 
0x7b5a,0x1.8p-8490, 
0x7b5b,0x1.cp-8490, 
0x7b5c,0x1p-8489, 
0x7b5d,0x1.4p-8489, 
0x7b5e,0x1.8p-8489, 
0x7b5f,0x1.cp-8489, 
0x7b60,0x1p-8488, 
0x7b61,0x1.4p-8488, 
0x7b62,0x1.8p-8488, 
0x7b63,0x1.cp-8488, 
0x7b64,0x1p-8487, 
0x7b65,0x1.4p-8487, 
0x7b66,0x1.8p-8487, 
0x7b67,0x1.cp-8487, 
0x7b68,0x1p-8486, 
0x7b69,0x1.4p-8486, 
0x7b6a,0x1.8p-8486, 
0x7b6b,0x1.cp-8486, 
0x7b6c,0x1p-8485, 
0x7b6d,0x1.4p-8485, 
0x7b6e,0x1.8p-8485, 
0x7b6f,0x1.cp-8485, 
0x7b70,0x1p-8484, 
0x7b71,0x1.4p-8484, 
0x7b72,0x1.8p-8484, 
0x7b73,0x1.cp-8484, 
0x7b74,0x1p-8483, 
0x7b75,0x1.4p-8483, 
0x7b76,0x1.8p-8483, 
0x7b77,0x1.cp-8483, 
0x7b78,0x1p-8482, 
0x7b79,0x1.4p-8482, 
0x7b7a,0x1.8p-8482, 
0x7b7b,0x1.cp-8482, 
0x7b7c,0x1p-8481, 
0x7b7d,0x1.4p-8481, 
