codepoint,values,subnormal
0x11c9,0x0.11c9p+0,*
0x11ca,0x0.11cap+0,*
0x11cb,0x0.11cbp+0,*
0x11cc,0x0.11ccp+0,*
0x11cd,0x0.11cdp+0,*
0x11ce,0x0.11cep+0,*
0x11cf,0x0.11cfp+0,*
0x11d0,0x0.11dp+0,*
0x11d1,0x0.11d1p+0,*
0x11d2,0x0.11d2p+0,*
0x11d3,0x0.11d3p+0,*
0x11d4,0x0.11d4p+0,*
0x11d5,0x0.11d5p+0,*
0x11d6,0x0.11d6p+0,*
0x11d7,0x0.11d7p+0,*
0x11d8,0x0.11d8p+0,*
0x11d9,0x0.11d9p+0,*
0x11da,0x0.11dap+0,*
0x11db,0x0.11dbp+0,*
0x11dc,0x0.11dcp+0,*
0x11dd,0x0.11ddp+0,*
0x11de,0x0.11dep+0,*
0x11df,0x0.11dfp+0,*
0x11e0,0x0.11ep+0,*
0x11e1,0x0.11e1p+0,*
0x11e2,0x0.11e2p+0,*
0x11e3,0x0.11e3p+0,*
0x11e4,0x0.11e4p+0,*
0x11e5,0x0.11e5p+0,*
0x11e6,0x0.11e6p+0,*
0x11e7,0x0.11e7p+0,*
0x11e8,0x0.11e8p+0,*
0x11e9,0x0.11e9p+0,*
0x11ea,0x0.11eap+0,*
0x11eb,0x0.11ebp+0,*
0x11ec,0x0.11ecp+0,*
0x11ed,0x0.11edp+0,*
0x11ee,0x0.11eep+0,*
0x11ef,0x0.11efp+0,*
0x11f0,0x0.11fp+0,*
0x11f1,0x0.11f1p+0,*
0x11f2,0x0.11f2p+0,*
0x11f3,0x0.11f3p+0,*
0x11f4,0x0.11f4p+0,*
0x11f5,0x0.11f5p+0,*
0x11f6,0x0.11f6p+0,*
0x11f7,0x0.11f7p+0,*
0x11f8,0x0.11f8p+0,*
0x11f9,0x0.11f9p+0,*
0x11fa,0x0.11fap+0,*
0x11fb,0x0.11fbp+0,*
0x11fc,0x0.11fcp+0,*
0x11fd,0x0.11fdp+0,*
0x11fe,0x0.11fep+0,*
0x11ff,0x0.11ffp+0,*
0x1200,0x0.12p+0,*
0x1201,0x0.1201p+0,*
0x1202,0x0.1202p+0,*
0x1203,0x0.1203p+0,*
0x1204,0x0.1204p+0,*
0x1205,0x0.1205p+0,*
0x1206,0x0.1206p+0,*
0x1207,0x0.1207p+0,*
0x1208,0x0.1208p+0,*
0x1209,0x0.1209p+0,*
0x120a,0x0.120ap+0,*
0x120b,0x0.120bp+0,*
0x120c,0x0.120cp+0,*
0x120d,0x0.120dp+0,*
0x120e,0x0.120ep+0,*
0x120f,0x0.120fp+0,*
0x1210,0x0.121p+0,*
0x1211,0x0.1211p+0,*
0x1212,0x0.1212p+0,*
0x1213,0x0.1213p+0,*
0x1214,0x0.1214p+0,*
0x1215,0x0.1215p+0,*
0x1216,0x0.1216p+0,*
0x1217,0x0.1217p+0,*
0x1218,0x0.1218p+0,*
0x1219,0x0.1219p+0,*
0x121a,0x0.121ap+0,*
0x121b,0x0.121bp+0,*
0x121c,0x0.121cp+0,*
0x121d,0x0.121dp+0,*
0x121e,0x0.121ep+0,*
0x121f,0x0.121fp+0,*
0x1220,0x0.122p+0,*
0x1221,0x0.1221p+0,*
0x1222,0x0.1222p+0,*
0x1223,0x0.1223p+0,*
0x1224,0x0.1224p+0,*
0x1225,0x0.1225p+0,*
0x1226,0x0.1226p+0,*
0x1227,0x0.1227p+0,*
0x1228,0x0.1228p+0,*
0x1229,0x0.1229p+0,*
0x122a,0x0.122ap+0,*
0x122b,0x0.122bp+0,*
0x122c,0x0.122cp+0,*
0x122d,0x0.122dp+0,*
0x122e,0x0.122ep+0,*
0x122f,0x0.122fp+0,*
0x1230,0x0.123p+0,*
0x1231,0x0.1231p+0,*
0x1232,0x0.1232p+0,*
0x1233,0x0.1233p+0,*
0x1234,0x0.1234p+0,*
0x1235,0x0.1235p+0,*
0x1236,0x0.1236p+0,*
0x1237,0x0.1237p+0,*
0x1238,0x0.1238p+0,*
0x1239,0x0.1239p+0,*
0x123a,0x0.123ap+0,*
0x123b,0x0.123bp+0,*
0x123c,0x0.123cp+0,*
0x123d,0x0.123dp+0,*
0x123e,0x0.123ep+0,*
0x123f,0x0.123fp+0,*
0x1240,0x0.124p+0,*
0x1241,0x0.1241p+0,*
0x1242,0x0.1242p+0,*
0x1243,0x0.1243p+0,*
0x1244,0x0.1244p+0,*
0x1245,0x0.1245p+0,*
0x1246,0x0.1246p+0,*
0x1247,0x0.1247p+0,*
0x1248,0x0.1248p+0,*
0x1249,0x0.1249p+0,*
0x124a,0x0.124ap+0,*
0x124b,0x0.124bp+0,*
0x124c,0x0.124cp+0,*
0x124d,0x0.124dp+0,*
0x124e,0x0.124ep+0,*
0x124f,0x0.124fp+0,*
0x1250,0x0.125p+0,*
0x1251,0x0.1251p+0,*
0x1252,0x0.1252p+0,*
0x1253,0x0.1253p+0,*
0x1254,0x0.1254p+0,*
0x1255,0x0.1255p+0,*
0x1256,0x0.1256p+0,*
0x1257,0x0.1257p+0,*
0x1258,0x0.1258p+0,*
0x1259,0x0.1259p+0,*
0x125a,0x0.125ap+0,*
0x125b,0x0.125bp+0,*
0x125c,0x0.125cp+0,*
0x125d,0x0.125dp+0,*
0x125e,0x0.125ep+0,*
0x125f,0x0.125fp+0,*
0x1260,0x0.126p+0,*
0x1261,0x0.1261p+0,*
0x1262,0x0.1262p+0,*
0x1263,0x0.1263p+0,*
0x1264,0x0.1264p+0,*
0x1265,0x0.1265p+0,*
0x1266,0x0.1266p+0,*
0x1267,0x0.1267p+0,*
0x1268,0x0.1268p+0,*
0x1269,0x0.1269p+0,*
0x126a,0x0.126ap+0,*
0x126b,0x0.126bp+0,*
0x126c,0x0.126cp+0,*
0x126d,0x0.126dp+0,*
0x126e,0x0.126ep+0,*
0x126f,0x0.126fp+0,*
0x1270,0x0.127p+0,*
0x1271,0x0.1271p+0,*
0x1272,0x0.1272p+0,*
0x1273,0x0.1273p+0,*
0x1274,0x0.1274p+0,*
0x1275,0x0.1275p+0,*
0x1276,0x0.1276p+0,*
0x1277,0x0.1277p+0,*
0x1278,0x0.1278p+0,*
0x1279,0x0.1279p+0,*
0x127a,0x0.127ap+0,*
0x127b,0x0.127bp+0,*
0x127c,0x0.127cp+0,*
0x127d,0x0.127dp+0,*
0x127e,0x0.127ep+0,*
0x127f,0x0.127fp+0,*
0x1280,0x0.128p+0,*
0x1281,0x0.1281p+0,*
0x1282,0x0.1282p+0,*
0x1283,0x0.1283p+0,*
0x1284,0x0.1284p+0,*
0x1285,0x0.1285p+0,*
0x1286,0x0.1286p+0,*
0x1287,0x0.1287p+0,*
0x1288,0x0.1288p+0,*
0x1289,0x0.1289p+0,*
0x128a,0x0.128ap+0,*
0x128b,0x0.128bp+0,*
0x128c,0x0.128cp+0,*
0x128d,0x0.128dp+0,*
0x128e,0x0.128ep+0,*
0x128f,0x0.128fp+0,*
0x1290,0x0.129p+0,*
0x1291,0x0.1291p+0,*
0x1292,0x0.1292p+0,*
0x1293,0x0.1293p+0,*
0x1294,0x0.1294p+0,*
0x1295,0x0.1295p+0,*
0x1296,0x0.1296p+0,*
0x1297,0x0.1297p+0,*
0x1298,0x0.1298p+0,*
0x1299,0x0.1299p+0,*
0x129a,0x0.129ap+0,*
0x129b,0x0.129bp+0,*
0x129c,0x0.129cp+0,*
0x129d,0x0.129dp+0,*
0x129e,0x0.129ep+0,*
0x129f,0x0.129fp+0,*
0x12a0,0x0.12ap+0,*
0x12a1,0x0.12a1p+0,*
0x12a2,0x0.12a2p+0,*
0x12a3,0x0.12a3p+0,*
0x12a4,0x0.12a4p+0,*
0x12a5,0x0.12a5p+0,*
0x12a6,0x0.12a6p+0,*
0x12a7,0x0.12a7p+0,*
0x12a8,0x0.12a8p+0,*
0x12a9,0x0.12a9p+0,*
0x12aa,0x0.12aap+0,*
0x12ab,0x0.12abp+0,*
0x12ac,0x0.12acp+0,*
0x12ad,0x0.12adp+0,*
0x12ae,0x0.12aep+0,*
0x12af,0x0.12afp+0,*
0x12b0,0x0.12bp+0,*
0x12b1,0x0.12b1p+0,*
0x12b2,0x0.12b2p+0,*
0x12b3,0x0.12b3p+0,*
0x12b4,0x0.12b4p+0,*
0x12b5,0x0.12b5p+0,*
0x12b6,0x0.12b6p+0,*
0x12b7,0x0.12b7p+0,*
0x12b8,0x0.12b8p+0,*
0x12b9,0x0.12b9p+0,*
0x12ba,0x0.12bap+0,*
0x12bb,0x0.12bbp+0,*
0x12bc,0x0.12bcp+0,*
0x12bd,0x0.12bdp+0,*
0x12be,0x0.12bep+0,*
0x12bf,0x0.12bfp+0,*
0x12c0,0x0.12cp+0,*
0x12c1,0x0.12c1p+0,*
0x12c2,0x0.12c2p+0,*
0x12c3,0x0.12c3p+0,*
0x12c4,0x0.12c4p+0,*
0x12c5,0x0.12c5p+0,*
0x12c6,0x0.12c6p+0,*
0x12c7,0x0.12c7p+0,*
0x12c8,0x0.12c8p+0,*
0x12c9,0x0.12c9p+0,*
0x12ca,0x0.12cap+0,*
0x12cb,0x0.12cbp+0,*
0x12cc,0x0.12ccp+0,*
0x12cd,0x0.12cdp+0,*
0x12ce,0x0.12cep+0,*
0x12cf,0x0.12cfp+0,*
0x12d0,0x0.12dp+0,*
0x12d1,0x0.12d1p+0,*
0x12d2,0x0.12d2p+0,*
0x12d3,0x0.12d3p+0,*
0x12d4,0x0.12d4p+0,*
0x12d5,0x0.12d5p+0,*
0x12d6,0x0.12d6p+0,*
0x12d7,0x0.12d7p+0,*
0x12d8,0x0.12d8p+0,*
0x12d9,0x0.12d9p+0,*
0x12da,0x0.12dap+0,*
0x12db,0x0.12dbp+0,*
0x12dc,0x0.12dcp+0,*
0x12dd,0x0.12ddp+0,*
0x12de,0x0.12dep+0,*
0x12df,0x0.12dfp+0,*
0x12e0,0x0.12ep+0,*
0x12e1,0x0.12e1p+0,*
0x12e2,0x0.12e2p+0,*
0x12e3,0x0.12e3p+0,*
0x12e4,0x0.12e4p+0,*
0x12e5,0x0.12e5p+0,*
0x12e6,0x0.12e6p+0,*
0x12e7,0x0.12e7p+0,*
0x12e8,0x0.12e8p+0,*
0x12e9,0x0.12e9p+0,*
0x12ea,0x0.12eap+0,*
0x12eb,0x0.12ebp+0,*
0x12ec,0x0.12ecp+0,*
0x12ed,0x0.12edp+0,*
0x12ee,0x0.12eep+0,*
0x12ef,0x0.12efp+0,*
0x12f0,0x0.12fp+0,*
0x12f1,0x0.12f1p+0,*
0x12f2,0x0.12f2p+0,*
0x12f3,0x0.12f3p+0,*
0x12f4,0x0.12f4p+0,*
0x12f5,0x0.12f5p+0,*
0x12f6,0x0.12f6p+0,*
0x12f7,0x0.12f7p+0,*
0x12f8,0x0.12f8p+0,*
0x12f9,0x0.12f9p+0,*
0x12fa,0x0.12fap+0,*
0x12fb,0x0.12fbp+0,*
0x12fc,0x0.12fcp+0,*
0x12fd,0x0.12fdp+0,*
0x12fe,0x0.12fep+0,*
0x12ff,0x0.12ffp+0,*
0x1300,0x0.13p+0,*
0x1301,0x0.1301p+0,*
0x1302,0x0.1302p+0,*
0x1303,0x0.1303p+0,*
0x1304,0x0.1304p+0,*
0x1305,0x0.1305p+0,*
0x1306,0x0.1306p+0,*
0x1307,0x0.1307p+0,*
0x1308,0x0.1308p+0,*
0x1309,0x0.1309p+0,*
0x130a,0x0.130ap+0,*
0x130b,0x0.130bp+0,*
0x130c,0x0.130cp+0,*
0x130d,0x0.130dp+0,*
0x130e,0x0.130ep+0,*
0x130f,0x0.130fp+0,*
0x1310,0x0.131p+0,*
0x1311,0x0.1311p+0,*
0x1312,0x0.1312p+0,*
0x1313,0x0.1313p+0,*
0x1314,0x0.1314p+0,*
0x1315,0x0.1315p+0,*
0x1316,0x0.1316p+0,*
0x1317,0x0.1317p+0,*
0x1318,0x0.1318p+0,*
0x1319,0x0.1319p+0,*
0x131a,0x0.131ap+0,*
0x131b,0x0.131bp+0,*
0x131c,0x0.131cp+0,*
0x131d,0x0.131dp+0,*
0x131e,0x0.131ep+0,*
0x131f,0x0.131fp+0,*
0x1320,0x0.132p+0,*
0x1321,0x0.1321p+0,*
0x1322,0x0.1322p+0,*
0x1323,0x0.1323p+0,*
0x1324,0x0.1324p+0,*
0x1325,0x0.1325p+0,*
0x1326,0x0.1326p+0,*
0x1327,0x0.1327p+0,*
0x1328,0x0.1328p+0,*
0x1329,0x0.1329p+0,*
0x132a,0x0.132ap+0,*
0x132b,0x0.132bp+0,*
0x132c,0x0.132cp+0,*
0x132d,0x0.132dp+0,*
0x132e,0x0.132ep+0,*
0x132f,0x0.132fp+0,*
0x1330,0x0.133p+0,*
0x1331,0x0.1331p+0,*
0x1332,0x0.1332p+0,*
0x1333,0x0.1333p+0,*
0x1334,0x0.1334p+0,*
0x1335,0x0.1335p+0,*
0x1336,0x0.1336p+0,*
0x1337,0x0.1337p+0,*
0x1338,0x0.1338p+0,*
0x1339,0x0.1339p+0,*
0x133a,0x0.133ap+0,*
0x133b,0x0.133bp+0,*
0x133c,0x0.133cp+0,*
0x133d,0x0.133dp+0,*
0x133e,0x0.133ep+0,*
0x133f,0x0.133fp+0,*
0x1340,0x0.134p+0,*
0x1341,0x0.1341p+0,*
0x1342,0x0.1342p+0,*
0x1343,0x0.1343p+0,*
0x1344,0x0.1344p+0,*
0x1345,0x0.1345p+0,*
0x1346,0x0.1346p+0,*
0x1347,0x0.1347p+0,*
0x1348,0x0.1348p+0,*
0x1349,0x0.1349p+0,*
0x134a,0x0.134ap+0,*
0x134b,0x0.134bp+0,*
0x134c,0x0.134cp+0,*
0x134d,0x0.134dp+0,*
0x134e,0x0.134ep+0,*
0x134f,0x0.134fp+0,*
0x1350,0x0.135p+0,*
0x1351,0x0.1351p+0,*
0x1352,0x0.1352p+0,*
0x1353,0x0.1353p+0,*
0x1354,0x0.1354p+0,*
0x1355,0x0.1355p+0,*
0x1356,0x0.1356p+0,*
0x1357,0x0.1357p+0,*
0x1358,0x0.1358p+0,*
0x1359,0x0.1359p+0,*
0x135a,0x0.135ap+0,*
0x135b,0x0.135bp+0,*
0x135c,0x0.135cp+0,*
0x135d,0x0.135dp+0,*
0x135e,0x0.135ep+0,*
0x135f,0x0.135fp+0,*
0x1360,0x0.136p+0,*
0x1361,0x0.1361p+0,*
0x1362,0x0.1362p+0,*
0x1363,0x0.1363p+0,*
0x1364,0x0.1364p+0,*
0x1365,0x0.1365p+0,*
0x1366,0x0.1366p+0,*
0x1367,0x0.1367p+0,*
0x1368,0x0.1368p+0,*
0x1369,0x0.1369p+0,*
0x136a,0x0.136ap+0,*
0x136b,0x0.136bp+0,*
0x136c,0x0.136cp+0,*
0x136d,0x0.136dp+0,*
0x136e,0x0.136ep+0,*
0x136f,0x0.136fp+0,*
0x1370,0x0.137p+0,*
0x1371,0x0.1371p+0,*
0x1372,0x0.1372p+0,*
0x1373,0x0.1373p+0,*
0x1374,0x0.1374p+0,*
0x1375,0x0.1375p+0,*
0x1376,0x0.1376p+0,*
0x1377,0x0.1377p+0,*
0x1378,0x0.1378p+0,*
0x1379,0x0.1379p+0,*
0x137a,0x0.137ap+0,*
0x137b,0x0.137bp+0,*
0x137c,0x0.137cp+0,*
0x137d,0x0.137dp+0,*
0x137e,0x0.137ep+0,*
0x137f,0x0.137fp+0,*
0x1380,0x0.138p+0,*
0x1381,0x0.1381p+0,*
0x1382,0x0.1382p+0,*
0x1383,0x0.1383p+0,*
0x1384,0x0.1384p+0,*
0x1385,0x0.1385p+0,*
0x1386,0x0.1386p+0,*
0x1387,0x0.1387p+0,*
0x1388,0x0.1388p+0,*
0x1389,0x0.1389p+0,*
0x138a,0x0.138ap+0,*
0x138b,0x0.138bp+0,*
0x138c,0x0.138cp+0,*
0x138d,0x0.138dp+0,*
0x138e,0x0.138ep+0,*
0x138f,0x0.138fp+0,*
0x1390,0x0.139p+0,*
0x1391,0x0.1391p+0,*
0x1392,0x0.1392p+0,*
0x1393,0x0.1393p+0,*
0x1394,0x0.1394p+0,*
0x1395,0x0.1395p+0,*
0x1396,0x0.1396p+0,*
0x1397,0x0.1397p+0,*
0x1398,0x0.1398p+0,*
0x1399,0x0.1399p+0,*
0x139a,0x0.139ap+0,*
0x139b,0x0.139bp+0,*
0x139c,0x0.139cp+0,*
0x139d,0x0.139dp+0,*
0x139e,0x0.139ep+0,*
0x139f,0x0.139fp+0,*
0x13a0,0x0.13ap+0,*
0x13a1,0x0.13a1p+0,*
0x13a2,0x0.13a2p+0,*
0x13a3,0x0.13a3p+0,*
0x13a4,0x0.13a4p+0,*
0x13a5,0x0.13a5p+0,*
0x13a6,0x0.13a6p+0,*
0x13a7,0x0.13a7p+0,*
0x13a8,0x0.13a8p+0,*
0x13a9,0x0.13a9p+0,*
0x13aa,0x0.13aap+0,*
0x13ab,0x0.13abp+0,*
0x13ac,0x0.13acp+0,*
0x13ad,0x0.13adp+0,*
0x13ae,0x0.13aep+0,*
0x13af,0x0.13afp+0,*
0x13b0,0x0.13bp+0,*
0x13b1,0x0.13b1p+0,*
0x13b2,0x0.13b2p+0,*
0x13b3,0x0.13b3p+0,*
0x13b4,0x0.13b4p+0,*
0x13b5,0x0.13b5p+0,*
0x13b6,0x0.13b6p+0,*
0x13b7,0x0.13b7p+0,*
0x13b8,0x0.13b8p+0,*
0x13b9,0x0.13b9p+0,*
0x13ba,0x0.13bap+0,*
0x13bb,0x0.13bbp+0,*
0x13bc,0x0.13bcp+0,*
0x13bd,0x0.13bdp+0,*
0x13be,0x0.13bep+0,*
0x13bf,0x0.13bfp+0,*
0x13c0,0x0.13cp+0,*
0x13c1,0x0.13c1p+0,*
0x13c2,0x0.13c2p+0,*
0x13c3,0x0.13c3p+0,*
0x13c4,0x0.13c4p+0,*
0x13c5,0x0.13c5p+0,*
0x13c6,0x0.13c6p+0,*
0x13c7,0x0.13c7p+0,*
0x13c8,0x0.13c8p+0,*
0x13c9,0x0.13c9p+0,*
0x13ca,0x0.13cap+0,*
0x13cb,0x0.13cbp+0,*
0x13cc,0x0.13ccp+0,*
0x13cd,0x0.13cdp+0,*
0x13ce,0x0.13cep+0,*
0x13cf,0x0.13cfp+0,*
0x13d0,0x0.13dp+0,*
0x13d1,0x0.13d1p+0,*
0x13d2,0x0.13d2p+0,*
0x13d3,0x0.13d3p+0,*
0x13d4,0x0.13d4p+0,*
0x13d5,0x0.13d5p+0,*
0x13d6,0x0.13d6p+0,*
0x13d7,0x0.13d7p+0,*
0x13d8,0x0.13d8p+0,*
0x13d9,0x0.13d9p+0,*
0x13da,0x0.13dap+0,*
0x13db,0x0.13dbp+0,*
0x13dc,0x0.13dcp+0,*
0x13dd,0x0.13ddp+0,*
0x13de,0x0.13dep+0,*
0x13df,0x0.13dfp+0,*
0x13e0,0x0.13ep+0,*
0x13e1,0x0.13e1p+0,*
0x13e2,0x0.13e2p+0,*
0x13e3,0x0.13e3p+0,*
0x13e4,0x0.13e4p+0,*
0x13e5,0x0.13e5p+0,*
0x13e6,0x0.13e6p+0,*
0x13e7,0x0.13e7p+0,*
0x13e8,0x0.13e8p+0,*
0x13e9,0x0.13e9p+0,*
0x13ea,0x0.13eap+0,*
0x13eb,0x0.13ebp+0,*
0x13ec,0x0.13ecp+0,*
0x13ed,0x0.13edp+0,*
0x13ee,0x0.13eep+0,*
0x13ef,0x0.13efp+0,*
0x13f0,0x0.13fp+0,*
0x13f1,0x0.13f1p+0,*
0x13f2,0x0.13f2p+0,*
0x13f3,0x0.13f3p+0,*
0x13f4,0x0.13f4p+0,*
0x13f5,0x0.13f5p+0,*
0x13f6,0x0.13f6p+0,*
0x13f7,0x0.13f7p+0,*
0x13f8,0x0.13f8p+0,*
0x13f9,0x0.13f9p+0,*
0x13fa,0x0.13fap+0,*
0x13fb,0x0.13fbp+0,*
0x13fc,0x0.13fcp+0,*
0x13fd,0x0.13fdp+0,*
0x13fe,0x0.13fep+0,*
0x13ff,0x0.13ffp+0,*
0x1400,0x0.14p+0,*
0x1401,0x0.1401p+0,*
0x1402,0x0.1402p+0,*
0x1403,0x0.1403p+0,*
0x1404,0x0.1404p+0,*
0x1405,0x0.1405p+0,*
0x1406,0x0.1406p+0,*
0x1407,0x0.1407p+0,*
0x1408,0x0.1408p+0,*
0x1409,0x0.1409p+0,*
0x140a,0x0.140ap+0,*
0x140b,0x0.140bp+0,*
0x140c,0x0.140cp+0,*
0x140d,0x0.140dp+0,*
0x140e,0x0.140ep+0,*
0x140f,0x0.140fp+0,*
0x1410,0x0.141p+0,*
0x1411,0x0.1411p+0,*
0x1412,0x0.1412p+0,*
0x1413,0x0.1413p+0,*
0x1414,0x0.1414p+0,*
0x1415,0x0.1415p+0,*
0x1416,0x0.1416p+0,*
0x1417,0x0.1417p+0,*
0x1418,0x0.1418p+0,*
0x1419,0x0.1419p+0,*
0x141a,0x0.141ap+0,*
0x141b,0x0.141bp+0,*
0x141c,0x0.141cp+0,*
0x141d,0x0.141dp+0,*
0x141e,0x0.141ep+0,*
0x141f,0x0.141fp+0,*
0x1420,0x0.142p+0,*
0x1421,0x0.1421p+0,*
0x1422,0x0.1422p+0,*
0x1423,0x0.1423p+0,*
0x1424,0x0.1424p+0,*
0x1425,0x0.1425p+0,*
0x1426,0x0.1426p+0,*
0x1427,0x0.1427p+0,*
0x1428,0x0.1428p+0,*
0x1429,0x0.1429p+0,*
0x142a,0x0.142ap+0,*
0x142b,0x0.142bp+0,*
0x142c,0x0.142cp+0,*
0x142d,0x0.142dp+0,*
0x142e,0x0.142ep+0,*
0x142f,0x0.142fp+0,*
0x1430,0x0.143p+0,*
0x1431,0x0.1431p+0,*
0x1432,0x0.1432p+0,*
0x1433,0x0.1433p+0,*
0x1434,0x0.1434p+0,*
0x1435,0x0.1435p+0,*
0x1436,0x0.1436p+0,*
0x1437,0x0.1437p+0,*
0x1438,0x0.1438p+0,*
0x1439,0x0.1439p+0,*
0x143a,0x0.143ap+0,*
0x143b,0x0.143bp+0,*
0x143c,0x0.143cp+0,*
0x143d,0x0.143dp+0,*
0x143e,0x0.143ep+0,*
0x143f,0x0.143fp+0,*
0x1440,0x0.144p+0,*
0x1441,0x0.1441p+0,*
0x1442,0x0.1442p+0,*
0x1443,0x0.1443p+0,*
0x1444,0x0.1444p+0,*
0x1445,0x0.1445p+0,*
0x1446,0x0.1446p+0,*
0x1447,0x0.1447p+0,*
0x1448,0x0.1448p+0,*
0x1449,0x0.1449p+0,*
0x144a,0x0.144ap+0,*
0x144b,0x0.144bp+0,*
0x144c,0x0.144cp+0,*
0x144d,0x0.144dp+0,*
0x144e,0x0.144ep+0,*
0x144f,0x0.144fp+0,*
0x1450,0x0.145p+0,*
0x1451,0x0.1451p+0,*
0x1452,0x0.1452p+0,*
0x1453,0x0.1453p+0,*
0x1454,0x0.1454p+0,*
0x1455,0x0.1455p+0,*
0x1456,0x0.1456p+0,*
0x1457,0x0.1457p+0,*
0x1458,0x0.1458p+0,*
0x1459,0x0.1459p+0,*
0x145a,0x0.145ap+0,*
0x145b,0x0.145bp+0,*
0x145c,0x0.145cp+0,*
0x145d,0x0.145dp+0,*
0x145e,0x0.145ep+0,*
0x145f,0x0.145fp+0,*
0x1460,0x0.146p+0,*
0x1461,0x0.1461p+0,*
0x1462,0x0.1462p+0,*
0x1463,0x0.1463p+0,*
0x1464,0x0.1464p+0,*
0x1465,0x0.1465p+0,*
0x1466,0x0.1466p+0,*
0x1467,0x0.1467p+0,*
0x1468,0x0.1468p+0,*
0x1469,0x0.1469p+0,*
0x146a,0x0.146ap+0,*
0x146b,0x0.146bp+0,*
0x146c,0x0.146cp+0,*
0x146d,0x0.146dp+0,*
0x146e,0x0.146ep+0,*
0x146f,0x0.146fp+0,*
0x1470,0x0.147p+0,*
0x1471,0x0.1471p+0,*
0x1472,0x0.1472p+0,*
0x1473,0x0.1473p+0,*
0x1474,0x0.1474p+0,*
0x1475,0x0.1475p+0,*
0x1476,0x0.1476p+0,*
0x1477,0x0.1477p+0,*
0x1478,0x0.1478p+0,*
0x1479,0x0.1479p+0,*
0x147a,0x0.147ap+0,*
0x147b,0x0.147bp+0,*
0x147c,0x0.147cp+0,*
0x147d,0x0.147dp+0,*
0x147e,0x0.147ep+0,*
0x147f,0x0.147fp+0,*
0x1480,0x0.148p+0,*
0x1481,0x0.1481p+0,*
0x1482,0x0.1482p+0,*
0x1483,0x0.1483p+0,*
0x1484,0x0.1484p+0,*
0x1485,0x0.1485p+0,*
0x1486,0x0.1486p+0,*
0x1487,0x0.1487p+0,*
0x1488,0x0.1488p+0,*
0x1489,0x0.1489p+0,*
0x148a,0x0.148ap+0,*
0x148b,0x0.148bp+0,*
0x148c,0x0.148cp+0,*
0x148d,0x0.148dp+0,*
0x148e,0x0.148ep+0,*
0x148f,0x0.148fp+0,*
0x1490,0x0.149p+0,*
0x1491,0x0.1491p+0,*
0x1492,0x0.1492p+0,*
0x1493,0x0.1493p+0,*
0x1494,0x0.1494p+0,*
0x1495,0x0.1495p+0,*
0x1496,0x0.1496p+0,*
0x1497,0x0.1497p+0,*
0x1498,0x0.1498p+0,*
0x1499,0x0.1499p+0,*
0x149a,0x0.149ap+0,*
0x149b,0x0.149bp+0,*
0x149c,0x0.149cp+0,*
0x149d,0x0.149dp+0,*
0x149e,0x0.149ep+0,*
0x149f,0x0.149fp+0,*
0x14a0,0x0.14ap+0,*
0x14a1,0x0.14a1p+0,*
0x14a2,0x0.14a2p+0,*
0x14a3,0x0.14a3p+0,*
0x14a4,0x0.14a4p+0,*
0x14a5,0x0.14a5p+0,*
0x14a6,0x0.14a6p+0,*
0x14a7,0x0.14a7p+0,*
0x14a8,0x0.14a8p+0,*
0x14a9,0x0.14a9p+0,*
0x14aa,0x0.14aap+0,*
0x14ab,0x0.14abp+0,*
0x14ac,0x0.14acp+0,*
0x14ad,0x0.14adp+0,*
0x14ae,0x0.14aep+0,*
0x14af,0x0.14afp+0,*
0x14b0,0x0.14bp+0,*
0x14b1,0x0.14b1p+0,*
0x14b2,0x0.14b2p+0,*
0x14b3,0x0.14b3p+0,*
0x14b4,0x0.14b4p+0,*
0x14b5,0x0.14b5p+0,*
0x14b6,0x0.14b6p+0,*
0x14b7,0x0.14b7p+0,*
0x14b8,0x0.14b8p+0,*
0x14b9,0x0.14b9p+0,*
0x14ba,0x0.14bap+0,*
0x14bb,0x0.14bbp+0,*
0x14bc,0x0.14bcp+0,*
0x14bd,0x0.14bdp+0,*
0x14be,0x0.14bep+0,*
0x14bf,0x0.14bfp+0,*
0x14c0,0x0.14cp+0,*
0x14c1,0x0.14c1p+0,*
0x14c2,0x0.14c2p+0,*
0x14c3,0x0.14c3p+0,*
0x14c4,0x0.14c4p+0,*
0x14c5,0x0.14c5p+0,*
0x14c6,0x0.14c6p+0,*
0x14c7,0x0.14c7p+0,*
0x14c8,0x0.14c8p+0,*
0x14c9,0x0.14c9p+0,*
0x14ca,0x0.14cap+0,*
0x14cb,0x0.14cbp+0,*
0x14cc,0x0.14ccp+0,*
0x14cd,0x0.14cdp+0,*
0x14ce,0x0.14cep+0,*
0x14cf,0x0.14cfp+0,*
0x14d0,0x0.14dp+0,*
0x14d1,0x0.14d1p+0,*
0x14d2,0x0.14d2p+0,*
0x14d3,0x0.14d3p+0,*
0x14d4,0x0.14d4p+0,*
0x14d5,0x0.14d5p+0,*
0x14d6,0x0.14d6p+0,*
0x14d7,0x0.14d7p+0,*
0x14d8,0x0.14d8p+0,*
0x14d9,0x0.14d9p+0,*
0x14da,0x0.14dap+0,*
0x14db,0x0.14dbp+0,*
0x14dc,0x0.14dcp+0,*
0x14dd,0x0.14ddp+0,*
0x14de,0x0.14dep+0,*
0x14df,0x0.14dfp+0,*
0x14e0,0x0.14ep+0,*
0x14e1,0x0.14e1p+0,*
