codepoint,value,subnormal
0x0695,-0x1.5p+9, 
0x0696,-0x1.6p+9, 
0x0697,-0x1.7p+9, 
0x0698,-0x1.8p+9, 
0x0699,-0x1.9p+9, 
0x069a,-0x1.ap+9, 
0x069b,-0x1.bp+9, 
0x069c,-0x1.cp+9, 
0x069d,-0x1.dp+9, 
0x069e,-0x1.ep+9, 
0x069f,-0x1.fp+9, 
0x06a0,-0x1p+10, 
0x06a1,-0x1.1p+10, 
0x06a2,-0x1.2p+10, 
0x06a3,-0x1.3p+10, 
0x06a4,-0x1.4p+10, 
0x06a5,-0x1.5p+10, 
0x06a6,-0x1.6p+10, 
0x06a7,-0x1.7p+10, 
0x06a8,-0x1.8p+10, 
0x06a9,-0x1.9p+10, 
0x06aa,-0x1.ap+10, 
0x06ab,-0x1.bp+10, 
0x06ac,-0x1.cp+10, 
0x06ad,-0x1.dp+10, 
0x06ae,-0x1.ep+10, 
0x06af,-0x1.fp+10, 
0x06b0,-0x1p+11, 
0x06b1,-0x1.1p+11, 
0x06b2,-0x1.2p+11, 
0x06b3,-0x1.3p+11, 
0x06b4,-0x1.4p+11, 
0x06b5,-0x1.5p+11, 
0x06b6,-0x1.6p+11, 
0x06b7,-0x1.7p+11, 
0x06b8,-0x1.8p+11, 
0x06b9,-0x1.9p+11, 
0x06ba,-0x1.ap+11, 
0x06bb,-0x1.bp+11, 
0x06bc,-0x1.cp+11, 
0x06bd,-0x1.dp+11, 
0x06be,-0x1.ep+11, 
0x06bf,-0x1.fp+11, 
0x06c0,-0x1p+12, 
0x06c1,-0x1.1p+12, 
0x06c2,-0x1.2p+12, 
0x06c3,-0x1.3p+12, 
0x06c4,-0x1.4p+12, 
0x06c5,-0x1.5p+12, 
0x06c6,-0x1.6p+12, 
0x06c7,-0x1.7p+12, 
0x06c8,-0x1.8p+12, 
0x06c9,-0x1.9p+12, 
0x06ca,-0x1.ap+12, 
0x06cb,-0x1.bp+12, 
0x06cc,-0x1.cp+12, 
0x06cd,-0x1.dp+12, 
0x06ce,-0x1.ep+12, 
0x06cf,-0x1.fp+12, 
0x06d0,-0x1p+13, 
0x06d1,-0x1.1p+13, 
0x06d2,-0x1.2p+13, 
0x06d3,-0x1.3p+13, 
0x06d4,-0x1.4p+13, 
0x06d5,-0x1.5p+13, 
0x06d6,-0x1.6p+13, 
0x06d7,-0x1.7p+13, 
0x06d8,-0x1.8p+13, 
0x06d9,-0x1.9p+13, 
0x06da,-0x1.ap+13, 
0x06db,-0x1.bp+13, 
0x06dc,-0x1.cp+13, 
0x06dd,-0x1.dp+13, 
0x06de,-0x1.ep+13, 
0x06df,-0x1.fp+13, 
0x06e0,-0x1p+14, 
0x06e1,-0x1.1p+14, 
0x06e2,-0x1.2p+14, 
0x06e3,-0x1.3p+14, 
0x06e4,-0x1.4p+14, 
0x06e5,-0x1.5p+14, 
0x06e6,-0x1.6p+14, 
0x06e7,-0x1.7p+14, 
0x06e8,-0x1.8p+14, 
0x06e9,-0x1.9p+14, 
0x06ea,-0x1.ap+14, 
0x06eb,-0x1.bp+14, 
0x06ec,-0x1.cp+14, 
0x06ed,-0x1.dp+14, 
0x06ee,-0x1.ep+14, 
0x06ef,-0x1.fp+14, 
0x06f0,-0x1p+15, 
0x06f1,-0x1.1p+15, 
0x06f2,-0x1.2p+15, 
0x06f3,-0x1.3p+15, 
0x06f4,-0x1.4p+15, 
0x06f5,-0x1.5p+15, 
0x06f6,-0x1.6p+15, 
0x06f7,-0x1.7p+15, 
0x06f8,-0x1.8p+15, 
0x06f9,-0x1.9p+15, 
0x06fa,-0x1.ap+15, 
0x06fb,-0x1.bp+15, 
0x06fc,-0x1.cp+15, 
0x06fd,-0x1.dp+15, 
0x06fe,-0x1.ep+15, 
0x06ff,-0x1.fp+15, 
0x0700,-0x1p+16, 
0x0701,-0x1.1p+16, 
0x0702,-0x1.2p+16, 
0x0703,-0x1.3p+16, 
0x0704,-0x1.4p+16, 
0x0705,-0x1.5p+16, 
0x0706,-0x1.6p+16, 
0x0707,-0x1.7p+16, 
0x0708,-0x1.8p+16, 
0x0709,-0x1.9p+16, 
0x070a,-0x1.ap+16, 
0x070b,-0x1.bp+16, 
0x070c,-0x1.cp+16, 
0x070d,-0x1.dp+16, 
0x070e,-0x1.ep+16, 
0x070f,-0x1.fp+16, 
0x0710,-0x1p+17, 
0x0711,-0x1.1p+17, 
0x0712,-0x1.2p+17, 
0x0713,-0x1.3p+17, 
0x0714,-0x1.4p+17, 
0x0715,-0x1.5p+17, 
0x0716,-0x1.6p+17, 
0x0717,-0x1.7p+17, 
0x0718,-0x1.8p+17, 
0x0719,-0x1.9p+17, 
0x071a,-0x1.ap+17, 
0x071b,-0x1.bp+17, 
0x071c,-0x1.cp+17, 
0x071d,-0x1.dp+17, 
0x071e,-0x1.ep+17, 
0x071f,-0x1.fp+17, 
0x0720,-0x1p+18, 
0x0721,-0x1.1p+18, 
0x0722,-0x1.2p+18, 
0x0723,-0x1.3p+18, 
0x0724,-0x1.4p+18, 
0x0725,-0x1.5p+18, 
0x0726,-0x1.6p+18, 
0x0727,-0x1.7p+18, 
0x0728,-0x1.8p+18, 
0x0729,-0x1.9p+18, 
0x072a,-0x1.ap+18, 
0x072b,-0x1.bp+18, 
0x072c,-0x1.cp+18, 
0x072d,-0x1.dp+18, 
0x072e,-0x1.ep+18, 
0x072f,-0x1.fp+18, 
0x0730,-0x1p+19, 
0x0731,-0x1.1p+19, 
0x0732,-0x1.2p+19, 
0x0733,-0x1.3p+19, 
0x0734,-0x1.4p+19, 
0x0735,-0x1.5p+19, 
0x0736,-0x1.6p+19, 
0x0737,-0x1.7p+19, 
0x0738,-0x1.8p+19, 
0x0739,-0x1.9p+19, 
0x073a,-0x1.ap+19, 
0x073b,-0x1.bp+19, 
0x073c,-0x1.cp+19, 
0x073d,-0x1.dp+19, 
0x073e,-0x1.ep+19, 
0x073f,-0x1.fp+19, 
0x0740,-0x1p+20, 
0x0741,-0x1.1p+20, 
0x0742,-0x1.2p+20, 
0x0743,-0x1.3p+20, 
0x0744,-0x1.4p+20, 
0x0745,-0x1.5p+20, 
0x0746,-0x1.6p+20, 
0x0747,-0x1.7p+20, 
0x0748,-0x1.8p+20, 
0x0749,-0x1.9p+20, 
0x074a,-0x1.ap+20, 
0x074b,-0x1.bp+20, 
0x074c,-0x1.cp+20, 
0x074d,-0x1.dp+20, 
0x074e,-0x1.ep+20, 
0x074f,-0x1.fp+20, 
0x0750,-0x1p+21, 
0x0751,-0x1.1p+21, 
0x0752,-0x1.2p+21, 
0x0753,-0x1.3p+21, 
0x0754,-0x1.4p+21, 
0x0755,-0x1.5p+21, 
0x0756,-0x1.6p+21, 
0x0757,-0x1.7p+21, 
0x0758,-0x1.8p+21, 
0x0759,-0x1.9p+21, 
0x075a,-0x1.ap+21, 
0x075b,-0x1.bp+21, 
0x075c,-0x1.cp+21, 
0x075d,-0x1.dp+21, 
0x075e,-0x1.ep+21, 
0x075f,-0x1.fp+21, 
0x0760,-0x1p+22, 
0x0761,-0x1.1p+22, 
0x0762,-0x1.2p+22, 
0x0763,-0x1.3p+22, 
0x0764,-0x1.4p+22, 
0x0765,-0x1.5p+22, 
0x0766,-0x1.6p+22, 
0x0767,-0x1.7p+22, 
0x0768,-0x1.8p+22, 
0x0769,-0x1.9p+22, 
0x076a,-0x1.ap+22, 
0x076b,-0x1.bp+22, 
0x076c,-0x1.cp+22, 
0x076d,-0x1.dp+22, 
0x076e,-0x1.ep+22, 
0x076f,-0x1.fp+22, 
0x0770,-0x1p+23, 
0x0771,-0x1.1p+23, 
0x0772,-0x1.2p+23, 
0x0773,-0x1.3p+23, 
0x0774,-0x1.4p+23, 
0x0775,-0x1.5p+23, 
0x0776,-0x1.6p+23, 
0x0777,-0x1.7p+23, 
0x0778,-0x1.8p+23, 
0x0779,-0x1.9p+23, 
0x077a,-0x1.ap+23, 
0x077b,-0x1.bp+23, 
0x077c,-0x1.cp+23, 
0x077d,-0x1.dp+23, 
0x077e,-0x1.ep+23, 
0x077f,-0x1.fp+23, 
0x0780,-0x1p+24, 
0x0781,-0x1.1p+24, 
0x0782,-0x1.2p+24, 
0x0783,-0x1.3p+24, 
0x0784,-0x1.4p+24, 
0x0785,-0x1.5p+24, 
0x0786,-0x1.6p+24, 
0x0787,-0x1.7p+24, 
0x0788,-0x1.8p+24, 
0x0789,-0x1.9p+24, 
0x078a,-0x1.ap+24, 
0x078b,-0x1.bp+24, 
0x078c,-0x1.cp+24, 
0x078d,-0x1.dp+24, 
0x078e,-0x1.ep+24, 
0x078f,-0x1.fp+24, 
0x0790,-0x1p+25, 
0x0791,-0x1.1p+25, 
0x0792,-0x1.2p+25, 
0x0793,-0x1.3p+25, 
0x0794,-0x1.4p+25, 
0x0795,-0x1.5p+25, 
0x0796,-0x1.6p+25, 
0x0797,-0x1.7p+25, 
0x0798,-0x1.8p+25, 
0x0799,-0x1.9p+25, 
0x079a,-0x1.ap+25, 
0x079b,-0x1.bp+25, 
0x079c,-0x1.cp+25, 
0x079d,-0x1.dp+25, 
0x079e,-0x1.ep+25, 
0x079f,-0x1.fp+25, 
0x07a0,-0x1p+26, 
0x07a1,-0x1.1p+26, 
0x07a2,-0x1.2p+26, 
0x07a3,-0x1.3p+26, 
0x07a4,-0x1.4p+26, 
0x07a5,-0x1.5p+26, 
0x07a6,-0x1.6p+26, 
0x07a7,-0x1.7p+26, 
0x07a8,-0x1.8p+26, 
0x07a9,-0x1.9p+26, 
0x07aa,-0x1.ap+26, 
0x07ab,-0x1.bp+26, 
0x07ac,-0x1.cp+26, 
0x07ad,-0x1.dp+26, 
0x07ae,-0x1.ep+26, 
0x07af,-0x1.fp+26, 
0x07b0,-0x1p+27, 
0x07b1,-0x1.1p+27, 
0x07b2,-0x1.2p+27, 
0x07b3,-0x1.3p+27, 
0x07b4,-0x1.4p+27, 
0x07b5,-0x1.5p+27, 
0x07b6,-0x1.6p+27, 
0x07b7,-0x1.7p+27, 
0x07b8,-0x1.8p+27, 
0x07b9,-0x1.9p+27, 
0x07ba,-0x1.ap+27, 
0x07bb,-0x1.bp+27, 
0x07bc,-0x1.cp+27, 
0x07bd,-0x1.dp+27, 
0x07be,-0x1.ep+27, 
0x07bf,-0x1.fp+27, 
0x07c0,-0x1p+28, 
0x07c1,-0x1.1p+28, 
0x07c2,-0x1.2p+28, 
0x07c3,-0x1.3p+28, 
0x07c4,-0x1.4p+28, 
0x07c5,-0x1.5p+28, 
0x07c6,-0x1.6p+28, 
0x07c7,-0x1.7p+28, 
0x07c8,-0x1.8p+28, 
0x07c9,-0x1.9p+28, 
0x07ca,-0x1.ap+28, 
0x07cb,-0x1.bp+28, 
0x07cc,-0x1.cp+28, 
0x07cd,-0x1.dp+28, 
0x07ce,-0x1.ep+28, 
0x07cf,-0x1.fp+28, 
0x07d0,-0x1p+29, 
0x07d1,-0x1.1p+29, 
0x07d2,-0x1.2p+29, 
0x07d3,-0x1.3p+29, 
0x07d4,-0x1.4p+29, 
0x07d5,-0x1.5p+29, 
0x07d6,-0x1.6p+29, 
0x07d7,-0x1.7p+29, 
0x07d8,-0x1.8p+29, 
0x07d9,-0x1.9p+29, 
0x07da,-0x1.ap+29, 
0x07db,-0x1.bp+29, 
0x07dc,-0x1.cp+29, 
0x07dd,-0x1.dp+29, 
0x07de,-0x1.ep+29, 
0x07df,-0x1.fp+29, 
0x07e0,-0x1p+30, 
0x07e1,-0x1.1p+30, 
0x07e2,-0x1.2p+30, 
0x07e3,-0x1.3p+30, 
0x07e4,-0x1.4p+30, 
0x07e5,-0x1.5p+30, 
0x07e6,-0x1.6p+30, 
0x07e7,-0x1.7p+30, 
0x07e8,-0x1.8p+30, 
0x07e9,-0x1.9p+30, 
0x07ea,-0x1.ap+30, 
0x07eb,-0x1.bp+30, 
0x07ec,-0x1.cp+30, 
0x07ed,-0x1.dp+30, 
0x07ee,-0x1.ep+30, 
0x07ef,-0x1.fp+30, 
0x07f0,-0x1p+31, 
0x07f1,-0x1.1p+31, 
0x07f2,-0x1.2p+31, 
0x07f3,-0x1.3p+31, 
0x07f4,-0x1.4p+31, 
0x07f5,-0x1.5p+31, 
0x07f6,-0x1.6p+31, 
0x07f7,-0x1.7p+31, 
0x07f8,-0x1.8p+31, 
0x07f9,-0x1.9p+31, 
0x07fa,-0x1.ap+31, 
0x07fb,-0x1.bp+31, 
0x07fc,-0x1.cp+31, 
0x07fd,-0x1.dp+31, 
0x07fe,-0x1.ep+31, 
0x07ff,-Inf, 
