codepoint,values,subnormal
0x032e,0x0.65cp-8,*
0x032f,0x0.65ep-8,*
0x0330,0x0.66p-8,*
0x0331,0x0.662p-8,*
0x0332,0x0.664p-8,*
0x0333,0x0.666p-8,*
0x0334,0x0.668p-8,*
0x0335,0x0.66ap-8,*
0x0336,0x0.66cp-8,*
0x0337,0x0.66ep-8,*
0x0338,0x0.67p-8,*
0x0339,0x0.672p-8,*
0x033a,0x0.674p-8,*
0x033b,0x0.676p-8,*
0x033c,0x0.678p-8,*
0x033d,0x0.67ap-8,*
0x033e,0x0.67cp-8,*
0x033f,0x0.67ep-8,*
0x0340,0x0.68p-8,*
0x0341,0x0.682p-8,*
0x0342,0x0.684p-8,*
0x0343,0x0.686p-8,*
0x0344,0x0.688p-8,*
0x0345,0x0.68ap-8,*
0x0346,0x0.68cp-8,*
0x0347,0x0.68ep-8,*
0x0348,0x0.69p-8,*
0x0349,0x0.692p-8,*
0x034a,0x0.694p-8,*
0x034b,0x0.696p-8,*
0x034c,0x0.698p-8,*
0x034d,0x0.69ap-8,*
0x034e,0x0.69cp-8,*
0x034f,0x0.69ep-8,*
0x0350,0x0.6ap-8,*
0x0351,0x0.6a2p-8,*
0x0352,0x0.6a4p-8,*
0x0353,0x0.6a6p-8,*
0x0354,0x0.6a8p-8,*
0x0355,0x0.6aap-8,*
0x0356,0x0.6acp-8,*
0x0357,0x0.6aep-8,*
0x0358,0x0.6bp-8,*
0x0359,0x0.6b2p-8,*
0x035a,0x0.6b4p-8,*
0x035b,0x0.6b6p-8,*
0x035c,0x0.6b8p-8,*
0x035d,0x0.6bap-8,*
0x035e,0x0.6bcp-8,*
0x035f,0x0.6bep-8,*
0x0360,0x0.6cp-8,*
0x0361,0x0.6c2p-8,*
0x0362,0x0.6c4p-8,*
0x0363,0x0.6c6p-8,*
0x0364,0x0.6c8p-8,*
0x0365,0x0.6cap-8,*
0x0366,0x0.6ccp-8,*
0x0367,0x0.6cep-8,*
0x0368,0x0.6dp-8,*
0x0369,0x0.6d2p-8,*
0x036a,0x0.6d4p-8,*
0x036b,0x0.6d6p-8,*
0x036c,0x0.6d8p-8,*
0x036d,0x0.6dap-8,*
0x036e,0x0.6dcp-8,*
0x036f,0x0.6dep-8,*
0x0370,0x0.6ep-8,*
0x0371,0x0.6e2p-8,*
0x0372,0x0.6e4p-8,*
0x0373,0x0.6e6p-8,*
0x0374,0x0.6e8p-8,*
0x0375,0x0.6eap-8,*
0x0376,0x0.6ecp-8,*
0x0377,0x0.6eep-8,*
0x0378,0x0.6fp-8,*
0x0379,0x0.6f2p-8,*
0x037a,0x0.6f4p-8,*
0x037b,0x0.6f6p-8,*
0x037c,0x0.6f8p-8,*
0x037d,0x0.6fap-8,*
0x037e,0x0.6fcp-8,*
0x037f,0x0.6fep-8,*
0x0380,0x0.7p-8,*
0x0381,0x0.702p-8,*
0x0382,0x0.704p-8,*
0x0383,0x0.706p-8,*
0x0384,0x0.708p-8,*
0x0385,0x0.70ap-8,*
0x0386,0x0.70cp-8,*
0x0387,0x0.70ep-8,*
0x0388,0x0.71p-8,*
0x0389,0x0.712p-8,*
0x038a,0x0.714p-8,*
0x038b,0x0.716p-8,*
0x038c,0x0.718p-8,*
0x038d,0x0.71ap-8,*
0x038e,0x0.71cp-8,*
0x038f,0x0.71ep-8,*
0x0390,0x0.72p-8,*
0x0391,0x0.722p-8,*
0x0392,0x0.724p-8,*
0x0393,0x0.726p-8,*
0x0394,0x0.728p-8,*
0x0395,0x0.72ap-8,*
0x0396,0x0.72cp-8,*
0x0397,0x0.72ep-8,*
0x0398,0x0.73p-8,*
0x0399,0x0.732p-8,*
0x039a,0x0.734p-8,*
0x039b,0x0.736p-8,*
0x039c,0x0.738p-8,*
0x039d,0x0.73ap-8,*
0x039e,0x0.73cp-8,*
0x039f,0x0.73ep-8,*
0x03a0,0x0.74p-8,*
0x03a1,0x0.742p-8,*
0x03a2,0x0.744p-8,*
0x03a3,0x0.746p-8,*
0x03a4,0x0.748p-8,*
0x03a5,0x0.74ap-8,*
0x03a6,0x0.74cp-8,*
0x03a7,0x0.74ep-8,*
0x03a8,0x0.75p-8,*
0x03a9,0x0.752p-8,*
0x03aa,0x0.754p-8,*
0x03ab,0x0.756p-8,*
0x03ac,0x0.758p-8,*
0x03ad,0x0.75ap-8,*
0x03ae,0x0.75cp-8,*
0x03af,0x0.75ep-8,*
0x03b0,0x0.76p-8,*
0x03b1,0x0.762p-8,*
0x03b2,0x0.764p-8,*
0x03b3,0x0.766p-8,*
0x03b4,0x0.768p-8,*
0x03b5,0x0.76ap-8,*
0x03b6,0x0.76cp-8,*
0x03b7,0x0.76ep-8,*
0x03b8,0x0.77p-8,*
0x03b9,0x0.772p-8,*
0x03ba,0x0.774p-8,*
0x03bb,0x0.776p-8,*
0x03bc,0x0.778p-8,*
0x03bd,0x0.77ap-8,*
0x03be,0x0.77cp-8,*
0x03bf,0x0.77ep-8,*
0x03c0,0x0.78p-8,*
0x03c1,0x0.782p-8,*
0x03c2,0x0.784p-8,*
0x03c3,0x0.786p-8,*
0x03c4,0x0.788p-8,*
0x03c5,0x0.78ap-8,*
0x03c6,0x0.78cp-8,*
0x03c7,0x0.78ep-8,*
0x03c8,0x0.79p-8,*
0x03c9,0x0.792p-8,*
0x03ca,0x0.794p-8,*
0x03cb,0x0.796p-8,*
0x03cc,0x0.798p-8,*
0x03cd,0x0.79ap-8,*
0x03ce,0x0.79cp-8,*
0x03cf,0x0.79ep-8,*
0x03d0,0x0.7ap-8,*
0x03d1,0x0.7a2p-8,*
0x03d2,0x0.7a4p-8,*
0x03d3,0x0.7a6p-8,*
0x03d4,0x0.7a8p-8,*
0x03d5,0x0.7aap-8,*
0x03d6,0x0.7acp-8,*
0x03d7,0x0.7aep-8,*
0x03d8,0x0.7bp-8,*
0x03d9,0x0.7b2p-8,*
0x03da,0x0.7b4p-8,*
0x03db,0x0.7b6p-8,*
0x03dc,0x0.7b8p-8,*
0x03dd,0x0.7bap-8,*
0x03de,0x0.7bcp-8,*
0x03df,0x0.7bep-8,*
0x03e0,0x0.7cp-8,*
0x03e1,0x0.7c2p-8,*
0x03e2,0x0.7c4p-8,*
0x03e3,0x0.7c6p-8,*
0x03e4,0x0.7c8p-8,*
0x03e5,0x0.7cap-8,*
0x03e6,0x0.7ccp-8,*
0x03e7,0x0.7cep-8,*
0x03e8,0x0.7dp-8,*
0x03e9,0x0.7d2p-8,*
0x03ea,0x0.7d4p-8,*
0x03eb,0x0.7d6p-8,*
0x03ec,0x0.7d8p-8,*
0x03ed,0x0.7dap-8,*
0x03ee,0x0.7dcp-8,*
0x03ef,0x0.7dep-8,*
0x03f0,0x0.7ep-8,*
0x03f1,0x0.7e2p-8,*
0x03f2,0x0.7e4p-8,*
0x03f3,0x0.7e6p-8,*
0x03f4,0x0.7e8p-8,*
0x03f5,0x0.7eap-8,*
0x03f6,0x0.7ecp-8,*
0x03f7,0x0.7eep-8,*
0x03f8,0x0.7fp-8,*
0x03f9,0x0.7f2p-8,*
0x03fa,0x0.7f4p-8,*
0x03fb,0x0.7f6p-8,*
0x03fc,0x0.7f8p-8,*
0x03fd,0x0.7fap-8,*
0x03fe,0x0.7fcp-8,*
0x03ff,0x0.7fep-8,*
0x0400,0x0.8p-8,*
0x0401,0x0.802p-8,*
0x0402,0x0.804p-8,*
0x0403,0x0.806p-8,*
0x0404,0x0.808p-8,*
0x0405,0x0.80ap-8,*
0x0406,0x0.80cp-8,*
0x0407,0x0.80ep-8,*
0x0408,0x0.81p-8,*
0x0409,0x0.812p-8,*
0x040a,0x0.814p-8,*
0x040b,0x0.816p-8,*
0x040c,0x0.818p-8,*
0x040d,0x0.81ap-8,*
0x040e,0x0.81cp-8,*
0x040f,0x0.81ep-8,*
0x0410,0x0.82p-8,*
0x0411,0x0.822p-8,*
0x0412,0x0.824p-8,*
0x0413,0x0.826p-8,*
0x0414,0x0.828p-8,*
0x0415,0x0.82ap-8,*
0x0416,0x0.82cp-8,*
0x0417,0x0.82ep-8,*
0x0418,0x0.83p-8,*
0x0419,0x0.832p-8,*
0x041a,0x0.834p-8,*
0x041b,0x0.836p-8,*
0x041c,0x0.838p-8,*
0x041d,0x0.83ap-8,*
0x041e,0x0.83cp-8,*
0x041f,0x0.83ep-8,*
0x0420,0x0.84p-8,*
0x0421,0x0.842p-8,*
0x0422,0x0.844p-8,*
0x0423,0x0.846p-8,*
0x0424,0x0.848p-8,*
0x0425,0x0.84ap-8,*
0x0426,0x0.84cp-8,*
0x0427,0x0.84ep-8,*
0x0428,0x0.85p-8,*
0x0429,0x0.852p-8,*
0x042a,0x0.854p-8,*
0x042b,0x0.856p-8,*
0x042c,0x0.858p-8,*
0x042d,0x0.85ap-8,*
0x042e,0x0.85cp-8,*
0x042f,0x0.85ep-8,*
0x0430,0x0.86p-8,*
0x0431,0x0.862p-8,*
0x0432,0x0.864p-8,*
0x0433,0x0.866p-8,*
0x0434,0x0.868p-8,*
0x0435,0x0.86ap-8,*
0x0436,0x0.86cp-8,*
0x0437,0x0.86ep-8,*
0x0438,0x0.87p-8,*
0x0439,0x0.872p-8,*
0x043a,0x0.874p-8,*
0x043b,0x0.876p-8,*
0x043c,0x0.878p-8,*
0x043d,0x0.87ap-8,*
0x043e,0x0.87cp-8,*
0x043f,0x0.87ep-8,*
0x0440,0x0.88p-8,*
0x0441,0x0.882p-8,*
0x0442,0x0.884p-8,*
0x0443,0x0.886p-8,*
0x0444,0x0.888p-8,*
0x0445,0x0.88ap-8,*
0x0446,0x0.88cp-8,*
0x0447,0x0.88ep-8,*
0x0448,0x0.89p-8,*
0x0449,0x0.892p-8,*
0x044a,0x0.894p-8,*
0x044b,0x0.896p-8,*
0x044c,0x0.898p-8,*
0x044d,0x0.89ap-8,*
0x044e,0x0.89cp-8,*
0x044f,0x0.89ep-8,*
0x0450,0x0.8ap-8,*
0x0451,0x0.8a2p-8,*
0x0452,0x0.8a4p-8,*
0x0453,0x0.8a6p-8,*
0x0454,0x0.8a8p-8,*
0x0455,0x0.8aap-8,*
0x0456,0x0.8acp-8,*
0x0457,0x0.8aep-8,*
0x0458,0x0.8bp-8,*
0x0459,0x0.8b2p-8,*
0x045a,0x0.8b4p-8,*
0x045b,0x0.8b6p-8,*
0x045c,0x0.8b8p-8,*
0x045d,0x0.8bap-8,*
0x045e,0x0.8bcp-8,*
0x045f,0x0.8bep-8,*
0x0460,0x0.8cp-8,*
0x0461,0x0.8c2p-8,*
0x0462,0x0.8c4p-8,*
0x0463,0x0.8c6p-8,*
0x0464,0x0.8c8p-8,*
0x0465,0x0.8cap-8,*
0x0466,0x0.8ccp-8,*
0x0467,0x0.8cep-8,*
0x0468,0x0.8dp-8,*
0x0469,0x0.8d2p-8,*
0x046a,0x0.8d4p-8,*
0x046b,0x0.8d6p-8,*
0x046c,0x0.8d8p-8,*
0x046d,0x0.8dap-8,*
0x046e,0x0.8dcp-8,*
0x046f,0x0.8dep-8,*
0x0470,0x0.8ep-8,*
0x0471,0x0.8e2p-8,*
0x0472,0x0.8e4p-8,*
0x0473,0x0.8e6p-8,*
0x0474,0x0.8e8p-8,*
0x0475,0x0.8eap-8,*
0x0476,0x0.8ecp-8,*
0x0477,0x0.8eep-8,*
0x0478,0x0.8fp-8,*
0x0479,0x0.8f2p-8,*
0x047a,0x0.8f4p-8,*
0x047b,0x0.8f6p-8,*
0x047c,0x0.8f8p-8,*
0x047d,0x0.8fap-8,*
0x047e,0x0.8fcp-8,*
0x047f,0x0.8fep-8,*
0x0480,0x0.9p-8,*
0x0481,0x0.902p-8,*
0x0482,0x0.904p-8,*
0x0483,0x0.906p-8,*
0x0484,0x0.908p-8,*
0x0485,0x0.90ap-8,*
0x0486,0x0.90cp-8,*
0x0487,0x0.90ep-8,*
0x0488,0x0.91p-8,*
0x0489,0x0.912p-8,*
0x048a,0x0.914p-8,*
0x048b,0x0.916p-8,*
0x048c,0x0.918p-8,*
0x048d,0x0.91ap-8,*
0x048e,0x0.91cp-8,*
0x048f,0x0.91ep-8,*
0x0490,0x0.92p-8,*
0x0491,0x0.922p-8,*
0x0492,0x0.924p-8,*
0x0493,0x0.926p-8,*
0x0494,0x0.928p-8,*
0x0495,0x0.92ap-8,*
0x0496,0x0.92cp-8,*
0x0497,0x0.92ep-8,*
0x0498,0x0.93p-8,*
0x0499,0x0.932p-8,*
0x049a,0x0.934p-8,*
0x049b,0x0.936p-8,*
0x049c,0x0.938p-8,*
0x049d,0x0.93ap-8,*
0x049e,0x0.93cp-8,*
0x049f,0x0.93ep-8,*
0x04a0,0x0.94p-8,*
0x04a1,0x0.942p-8,*
0x04a2,0x0.944p-8,*
0x04a3,0x0.946p-8,*
0x04a4,0x0.948p-8,*
0x04a5,0x0.94ap-8,*
0x04a6,0x0.94cp-8,*
0x04a7,0x0.94ep-8,*
0x04a8,0x0.95p-8,*
0x04a9,0x0.952p-8,*
0x04aa,0x0.954p-8,*
0x04ab,0x0.956p-8,*
0x04ac,0x0.958p-8,*
0x04ad,0x0.95ap-8,*
0x04ae,0x0.95cp-8,*
0x04af,0x0.95ep-8,*
0x04b0,0x0.96p-8,*
0x04b1,0x0.962p-8,*
0x04b2,0x0.964p-8,*
0x04b3,0x0.966p-8,*
0x04b4,0x0.968p-8,*
0x04b5,0x0.96ap-8,*
0x04b6,0x0.96cp-8,*
0x04b7,0x0.96ep-8,*
0x04b8,0x0.97p-8,*
0x04b9,0x0.972p-8,*
0x04ba,0x0.974p-8,*
0x04bb,0x0.976p-8,*
0x04bc,0x0.978p-8,*
0x04bd,0x0.97ap-8,*
0x04be,0x0.97cp-8,*
0x04bf,0x0.97ep-8,*
0x04c0,0x0.98p-8,*
0x04c1,0x0.982p-8,*
0x04c2,0x0.984p-8,*
0x04c3,0x0.986p-8,*
0x04c4,0x0.988p-8,*
0x04c5,0x0.98ap-8,*
0x04c6,0x0.98cp-8,*
0x04c7,0x0.98ep-8,*
0x04c8,0x0.99p-8,*
0x04c9,0x0.992p-8,*
0x04ca,0x0.994p-8,*
0x04cb,0x0.996p-8,*
0x04cc,0x0.998p-8,*
0x04cd,0x0.99ap-8,*
0x04ce,0x0.99cp-8,*
0x04cf,0x0.99ep-8,*
0x04d0,0x0.9ap-8,*
0x04d1,0x0.9a2p-8,*
0x04d2,0x0.9a4p-8,*
0x04d3,0x0.9a6p-8,*
0x04d4,0x0.9a8p-8,*
0x04d5,0x0.9aap-8,*
0x04d6,0x0.9acp-8,*
0x04d7,0x0.9aep-8,*
0x04d8,0x0.9bp-8,*
0x04d9,0x0.9b2p-8,*
0x04da,0x0.9b4p-8,*
0x04db,0x0.9b6p-8,*
0x04dc,0x0.9b8p-8,*
0x04dd,0x0.9bap-8,*
0x04de,0x0.9bcp-8,*
0x04df,0x0.9bep-8,*
0x04e0,0x0.9cp-8,*
0x04e1,0x0.9c2p-8,*
0x04e2,0x0.9c4p-8,*
0x04e3,0x0.9c6p-8,*
0x04e4,0x0.9c8p-8,*
0x04e5,0x0.9cap-8,*
0x04e6,0x0.9ccp-8,*
0x04e7,0x0.9cep-8,*
0x04e8,0x0.9dp-8,*
0x04e9,0x0.9d2p-8,*
0x04ea,0x0.9d4p-8,*
0x04eb,0x0.9d6p-8,*
0x04ec,0x0.9d8p-8,*
0x04ed,0x0.9dap-8,*
0x04ee,0x0.9dcp-8,*
0x04ef,0x0.9dep-8,*
0x04f0,0x0.9ep-8,*
0x04f1,0x0.9e2p-8,*
0x04f2,0x0.9e4p-8,*
0x04f3,0x0.9e6p-8,*
0x04f4,0x0.9e8p-8,*
0x04f5,0x0.9eap-8,*
0x04f6,0x0.9ecp-8,*
0x04f7,0x0.9eep-8,*
0x04f8,0x0.9fp-8,*
0x04f9,0x0.9f2p-8,*
0x04fa,0x0.9f4p-8,*
0x04fb,0x0.9f6p-8,*
0x04fc,0x0.9f8p-8,*
0x04fd,0x0.9fap-8,*
0x04fe,0x0.9fcp-8,*
0x04ff,0x0.9fep-8,*
0x0500,0x0.ap-8,*
0x0501,0x0.a02p-8,*
0x0502,0x0.a04p-8,*
0x0503,0x0.a06p-8,*
0x0504,0x0.a08p-8,*
0x0505,0x0.a0ap-8,*
0x0506,0x0.a0cp-8,*
0x0507,0x0.a0ep-8,*
0x0508,0x0.a1p-8,*
0x0509,0x0.a12p-8,*
0x050a,0x0.a14p-8,*
0x050b,0x0.a16p-8,*
0x050c,0x0.a18p-8,*
0x050d,0x0.a1ap-8,*
0x050e,0x0.a1cp-8,*
0x050f,0x0.a1ep-8,*
0x0510,0x0.a2p-8,*
0x0511,0x0.a22p-8,*
0x0512,0x0.a24p-8,*
0x0513,0x0.a26p-8,*
0x0514,0x0.a28p-8,*
0x0515,0x0.a2ap-8,*
0x0516,0x0.a2cp-8,*
0x0517,0x0.a2ep-8,*
0x0518,0x0.a3p-8,*
0x0519,0x0.a32p-8,*
0x051a,0x0.a34p-8,*
0x051b,0x0.a36p-8,*
0x051c,0x0.a38p-8,*
0x051d,0x0.a3ap-8,*
0x051e,0x0.a3cp-8,*
0x051f,0x0.a3ep-8,*
0x0520,0x0.a4p-8,*
0x0521,0x0.a42p-8,*
0x0522,0x0.a44p-8,*
0x0523,0x0.a46p-8,*
0x0524,0x0.a48p-8,*
0x0525,0x0.a4ap-8,*
0x0526,0x0.a4cp-8,*
0x0527,0x0.a4ep-8,*
0x0528,0x0.a5p-8,*
0x0529,0x0.a52p-8,*
0x052a,0x0.a54p-8,*
0x052b,0x0.a56p-8,*
0x052c,0x0.a58p-8,*
0x052d,0x0.a5ap-8,*
0x052e,0x0.a5cp-8,*
0x052f,0x0.a5ep-8,*
0x0530,0x0.a6p-8,*
0x0531,0x0.a62p-8,*
0x0532,0x0.a64p-8,*
0x0533,0x0.a66p-8,*
0x0534,0x0.a68p-8,*
0x0535,0x0.a6ap-8,*
0x0536,0x0.a6cp-8,*
0x0537,0x0.a6ep-8,*
0x0538,0x0.a7p-8,*
0x0539,0x0.a72p-8,*
0x053a,0x0.a74p-8,*
0x053b,0x0.a76p-8,*
0x053c,0x0.a78p-8,*
0x053d,0x0.a7ap-8,*
0x053e,0x0.a7cp-8,*
0x053f,0x0.a7ep-8,*
0x0540,0x0.a8p-8,*
0x0541,0x0.a82p-8,*
0x0542,0x0.a84p-8,*
0x0543,0x0.a86p-8,*
0x0544,0x0.a88p-8,*
0x0545,0x0.a8ap-8,*
0x0546,0x0.a8cp-8,*
0x0547,0x0.a8ep-8,*
0x0548,0x0.a9p-8,*
0x0549,0x0.a92p-8,*
0x054a,0x0.a94p-8,*
0x054b,0x0.a96p-8,*
0x054c,0x0.a98p-8,*
0x054d,0x0.a9ap-8,*
0x054e,0x0.a9cp-8,*
0x054f,0x0.a9ep-8,*
0x0550,0x0.aap-8,*
0x0551,0x0.aa2p-8,*
0x0552,0x0.aa4p-8,*
0x0553,0x0.aa6p-8,*
0x0554,0x0.aa8p-8,*
0x0555,0x0.aaap-8,*
0x0556,0x0.aacp-8,*
0x0557,0x0.aaep-8,*
0x0558,0x0.abp-8,*
0x0559,0x0.ab2p-8,*
0x055a,0x0.ab4p-8,*
0x055b,0x0.ab6p-8,*
0x055c,0x0.ab8p-8,*
0x055d,0x0.abap-8,*
0x055e,0x0.abcp-8,*
0x055f,0x0.abep-8,*
0x0560,0x0.acp-8,*
0x0561,0x0.ac2p-8,*
0x0562,0x0.ac4p-8,*
0x0563,0x0.ac6p-8,*
0x0564,0x0.ac8p-8,*
0x0565,0x0.acap-8,*
0x0566,0x0.accp-8,*
0x0567,0x0.acep-8,*
0x0568,0x0.adp-8,*
0x0569,0x0.ad2p-8,*
0x056a,0x0.ad4p-8,*
0x056b,0x0.ad6p-8,*
0x056c,0x0.ad8p-8,*
0x056d,0x0.adap-8,*
0x056e,0x0.adcp-8,*
0x056f,0x0.adep-8,*
0x0570,0x0.aep-8,*
0x0571,0x0.ae2p-8,*
0x0572,0x0.ae4p-8,*
0x0573,0x0.ae6p-8,*
0x0574,0x0.ae8p-8,*
0x0575,0x0.aeap-8,*
0x0576,0x0.aecp-8,*
0x0577,0x0.aeep-8,*
0x0578,0x0.afp-8,*
0x0579,0x0.af2p-8,*
0x057a,0x0.af4p-8,*
0x057b,0x0.af6p-8,*
0x057c,0x0.af8p-8,*
0x057d,0x0.afap-8,*
0x057e,0x0.afcp-8,*
0x057f,0x0.afep-8,*
0x0580,0x0.bp-8,*
0x0581,0x0.b02p-8,*
0x0582,0x0.b04p-8,*
0x0583,0x0.b06p-8,*
0x0584,0x0.b08p-8,*
0x0585,0x0.b0ap-8,*
0x0586,0x0.b0cp-8,*
0x0587,0x0.b0ep-8,*
0x0588,0x0.b1p-8,*
0x0589,0x0.b12p-8,*
0x058a,0x0.b14p-8,*
0x058b,0x0.b16p-8,*
0x058c,0x0.b18p-8,*
0x058d,0x0.b1ap-8,*
0x058e,0x0.b1cp-8,*
0x058f,0x0.b1ep-8,*
0x0590,0x0.b2p-8,*
0x0591,0x0.b22p-8,*
0x0592,0x0.b24p-8,*
0x0593,0x0.b26p-8,*
0x0594,0x0.b28p-8,*
0x0595,0x0.b2ap-8,*
0x0596,0x0.b2cp-8,*
0x0597,0x0.b2ep-8,*
0x0598,0x0.b3p-8,*
0x0599,0x0.b32p-8,*
0x059a,0x0.b34p-8,*
0x059b,0x0.b36p-8,*
0x059c,0x0.b38p-8,*
0x059d,0x0.b3ap-8,*
0x059e,0x0.b3cp-8,*
0x059f,0x0.b3ep-8,*
0x05a0,0x0.b4p-8,*
0x05a1,0x0.b42p-8,*
0x05a2,0x0.b44p-8,*
0x05a3,0x0.b46p-8,*
0x05a4,0x0.b48p-8,*
0x05a5,0x0.b4ap-8,*
0x05a6,0x0.b4cp-8,*
0x05a7,0x0.b4ep-8,*
0x05a8,0x0.b5p-8,*
0x05a9,0x0.b52p-8,*
0x05aa,0x0.b54p-8,*
0x05ab,0x0.b56p-8,*
0x05ac,0x0.b58p-8,*
0x05ad,0x0.b5ap-8,*
0x05ae,0x0.b5cp-8,*
0x05af,0x0.b5ep-8,*
0x05b0,0x0.b6p-8,*
0x05b1,0x0.b62p-8,*
0x05b2,0x0.b64p-8,*
0x05b3,0x0.b66p-8,*
0x05b4,0x0.b68p-8,*
0x05b5,0x0.b6ap-8,*
0x05b6,0x0.b6cp-8,*
0x05b7,0x0.b6ep-8,*
0x05b8,0x0.b7p-8,*
0x05b9,0x0.b72p-8,*
0x05ba,0x0.b74p-8,*
0x05bb,0x0.b76p-8,*
0x05bc,0x0.b78p-8,*
0x05bd,0x0.b7ap-8,*
0x05be,0x0.b7cp-8,*
0x05bf,0x0.b7ep-8,*
0x05c0,0x0.b8p-8,*
0x05c1,0x0.b82p-8,*
0x05c2,0x0.b84p-8,*
0x05c3,0x0.b86p-8,*
0x05c4,0x0.b88p-8,*
0x05c5,0x0.b8ap-8,*
0x05c6,0x0.b8cp-8,*
0x05c7,0x0.b8ep-8,*
0x05c8,0x0.b9p-8,*
0x05c9,0x0.b92p-8,*
0x05ca,0x0.b94p-8,*
0x05cb,0x0.b96p-8,*
0x05cc,0x0.b98p-8,*
0x05cd,0x0.b9ap-8,*
0x05ce,0x0.b9cp-8,*
0x05cf,0x0.b9ep-8,*
0x05d0,0x0.bap-8,*
0x05d1,0x0.ba2p-8,*
0x05d2,0x0.ba4p-8,*
0x05d3,0x0.ba6p-8,*
0x05d4,0x0.ba8p-8,*
0x05d5,0x0.baap-8,*
0x05d6,0x0.bacp-8,*
0x05d7,0x0.baep-8,*
0x05d8,0x0.bbp-8,*
0x05d9,0x0.bb2p-8,*
0x05da,0x0.bb4p-8,*
0x05db,0x0.bb6p-8,*
0x05dc,0x0.bb8p-8,*
0x05dd,0x0.bbap-8,*
0x05de,0x0.bbcp-8,*
0x05df,0x0.bbep-8,*
0x05e0,0x0.bcp-8,*
0x05e1,0x0.bc2p-8,*
0x05e2,0x0.bc4p-8,*
0x05e3,0x0.bc6p-8,*
0x05e4,0x0.bc8p-8,*
0x05e5,0x0.bcap-8,*
0x05e6,0x0.bccp-8,*
0x05e7,0x0.bcep-8,*
0x05e8,0x0.bdp-8,*
0x05e9,0x0.bd2p-8,*
0x05ea,0x0.bd4p-8,*
0x05eb,0x0.bd6p-8,*
0x05ec,0x0.bd8p-8,*
0x05ed,0x0.bdap-8,*
0x05ee,0x0.bdcp-8,*
0x05ef,0x0.bdep-8,*
0x05f0,0x0.bep-8,*
0x05f1,0x0.be2p-8,*
0x05f2,0x0.be4p-8,*
0x05f3,0x0.be6p-8,*
0x05f4,0x0.be8p-8,*
0x05f5,0x0.beap-8,*
0x05f6,0x0.becp-8,*
0x05f7,0x0.beep-8,*
0x05f8,0x0.bfp-8,*
0x05f9,0x0.bf2p-8,*
0x05fa,0x0.bf4p-8,*
0x05fb,0x0.bf6p-8,*
0x05fc,0x0.bf8p-8,*
0x05fd,0x0.bfap-8,*
0x05fe,0x0.bfcp-8,*
0x05ff,0x0.bfep-8,*
0x0600,0x0.cp-8,*
0x0601,0x0.c02p-8,*
0x0602,0x0.c04p-8,*
0x0603,0x0.c06p-8,*
0x0604,0x0.c08p-8,*
0x0605,0x0.c0ap-8,*
0x0606,0x0.c0cp-8,*
0x0607,0x0.c0ep-8,*
0x0608,0x0.c1p-8,*
0x0609,0x0.c12p-8,*
0x060a,0x0.c14p-8,*
0x060b,0x0.c16p-8,*
0x060c,0x0.c18p-8,*
0x060d,0x0.c1ap-8,*
0x060e,0x0.c1cp-8,*
0x060f,0x0.c1ep-8,*
0x0610,0x0.c2p-8,*
0x0611,0x0.c22p-8,*
0x0612,0x0.c24p-8,*
0x0613,0x0.c26p-8,*
0x0614,0x0.c28p-8,*
0x0615,0x0.c2ap-8,*
0x0616,0x0.c2cp-8,*
0x0617,0x0.c2ep-8,*
0x0618,0x0.c3p-8,*
0x0619,0x0.c32p-8,*
0x061a,0x0.c34p-8,*
0x061b,0x0.c36p-8,*
0x061c,0x0.c38p-8,*
0x061d,0x0.c3ap-8,*
0x061e,0x0.c3cp-8,*
0x061f,0x0.c3ep-8,*
0x0620,0x0.c4p-8,*
0x0621,0x0.c42p-8,*
0x0622,0x0.c44p-8,*
0x0623,0x0.c46p-8,*
0x0624,0x0.c48p-8,*
0x0625,0x0.c4ap-8,*
0x0626,0x0.c4cp-8,*
0x0627,0x0.c4ep-8,*
0x0628,0x0.c5p-8,*
0x0629,0x0.c52p-8,*
0x062a,0x0.c54p-8,*
0x062b,0x0.c56p-8,*
0x062c,0x0.c58p-8,*
0x062d,0x0.c5ap-8,*
0x062e,0x0.c5cp-8,*
0x062f,0x0.c5ep-8,*
0x0630,0x0.c6p-8,*
0x0631,0x0.c62p-8,*
0x0632,0x0.c64p-8,*
0x0633,0x0.c66p-8,*
0x0634,0x0.c68p-8,*
0x0635,0x0.c6ap-8,*
0x0636,0x0.c6cp-8,*
0x0637,0x0.c6ep-8,*
0x0638,0x0.c7p-8,*
0x0639,0x0.c72p-8,*
0x063a,0x0.c74p-8,*
0x063b,0x0.c76p-8,*
0x063c,0x0.c78p-8,*
0x063d,0x0.c7ap-8,*
0x063e,0x0.c7cp-8,*
0x063f,0x0.c7ep-8,*
0x0640,0x0.c8p-8,*
0x0641,0x0.c82p-8,*
0x0642,0x0.c84p-8,*
0x0643,0x0.c86p-8,*
0x0644,0x0.c88p-8,*
0x0645,0x0.c8ap-8,*
0x0646,0x0.c8cp-8,*
0x0647,0x0.c8ep-8,*
0x0648,0x0.c9p-8,*
0x0649,0x0.c92p-8,*
0x064a,0x0.c94p-8,*
0x064b,0x0.c96p-8,*
0x064c,0x0.c98p-8,*
0x064d,0x0.c9ap-8,*
0x064e,0x0.c9cp-8,*
0x064f,0x0.c9ep-8,*
0x0650,0x0.cap-8,*
